候选ID,问题ID,采集轮次,来源阶段,行政区,POI业务类型,POI名称,外文/地图名,POI细分类型,地理位置描述,游客需求场景,AI证据强度,POI细分类型证据,地理位置描述证据,游客需求场景证据,字段证据审核状态,名称直接命中帖子数（非热度）,证据帖子ID,证据标题,证据URL,固定实体初筛,分店消歧状态,审核结论,合并主候选ID,审核备注,原始回答行
POICAND-43A4987954BDF299,GYTRAVEL-HV-20260916-0132,1,20260916_贵阳高价值POI精确补采,观山湖区,餐饮美食,绫罗宴,未确认,沉浸式古风宫廷餐秀（演艺餐厅）,都匀路34号通号科技广场3号楼，近1号线白鹭湖站D口,古风汉服沉浸式体验、边用餐边看古风演出、汉服换装拍照打卡、宫廷宴/纪念日聚餐,高,,,,,15,"67432952000000000702801e
67690f32000000001300fb44
683b297f00000000220298c3
6849b9e20000000012006ec7
68aec722000000001b01d4da
68b4f957000000001d02da8c
68ce2d80000000000b012322
69343e3b000000001e0138e9
69423dfc000000001b031878
69a8185f000000001a02a7eb
6a1ecb25000000003700c2fb
6a3554080000000011018786
6a40cc9f0000000006033750
6a579374000000000f02b99a
6a58c2bb000000000100d05a","绫罗宴宋韵文化餐秀
绫罗宴陪您一起跨年啦
在贵阳，沉浸式体验宫廷晚宴
贵阳唯一的宋韵演出｜古风宫廷宴
贵阳观山湖绫罗宴品美食赏歌舞
贵阳绫罗宴
流浪西藏之贵阳绫罗宴
贵阳封神级沉浸式餐秀！九霄绫罗宴太绝了✨
九霄绫罗宴！把天宫搬进餐厅✨
贵阳绫罗宴｜流动的东方诗画盛宴
贵阳·绫罗宴 沉浸式天宫古风餐秀
赴一场《绫罗宴》，入一段虚实交织的江湖幻梦
贵阳观山湖绫罗宴，揽山赏舞，
贵阳盛夏避暑寻清欢，赴一场夏日古风盛宴","https://www.xiaohongshu.com/explore/67432952000000000702801e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67690f32000000001300fb44?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/683b297f00000000220298c3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6849b9e20000000012006ec7?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68aec722000000001b01d4da?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68b4f957000000001d02da8c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68ce2d80000000000b012322?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69343e3b000000001e0138e9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69423dfc000000001b031878?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a8185f000000001a02a7eb?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a1ecb25000000003700c2fb?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a3554080000000011018786?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a40cc9f0000000006033750?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a579374000000000f02b99a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a58c2bb000000000100d05a?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,绫罗宴｜未确认｜餐饮美食｜沉浸式古风宫廷餐秀（演艺餐厅）｜观山湖区｜都匀路34号通号科技广场3号楼，近1号线白鹭湖站D口｜古风汉服沉浸式体验、边用餐边看古风演出、汉服换装拍照打卡、宫廷宴/纪念日聚餐｜高
POICAND-C86C1B858689C732,GYTRAVEL-HV-20260916-0142,1,20260916_贵阳高价值POI精确补采,观山湖区,餐饮美食,老凯俚酸汤鱼(夜郎国店),未确认,酸汤鱼/贵州菜餐厅（苗族风情、非遗酸汤鱼）,贵阳北站西广场对面·北大资源梦想城7组团（甲秀北路235号），近阳关大道,来贵阳游客品尝苗家酸汤鱼、体验高山流水灌酒与苗族歌舞表演、高铁北站候车就近用餐、亲子及家庭聚餐,证据充分（近24个月多篇游客真实到访笔记直接点名该分店）,,,,,3,"60b43b62000000002103ee0a
68b7b51d000000001d023886
6a71aec8000000003400da5d","贵阳探店｜来贵州必吃的老凯俚酸汤鱼
贵阳这家酸汤鱼封神了！🐟
厕所馒头，❌
眼镜烙锅，❌
老凯俚酸汤鱼（夜郎国店）还可以✅〔折耳根别点，这个季","https://www.xiaohongshu.com/explore/60b43b62000000002103ee0a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68b7b51d000000001d023886?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a71aec8000000003400da5d?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,老凯俚酸汤鱼(夜郎国店)｜未确认｜餐饮美食｜酸汤鱼/贵州菜餐厅（苗族风情、非遗酸汤鱼）｜观山湖区｜贵阳北站西广场对面·北大资源梦想城7组团（甲秀北路235号），近阳关大道｜来贵阳游客品尝苗家酸汤鱼、体验高山流水灌酒与苗族歌舞表演、高铁北站候车就近用餐、亲子及家庭聚餐｜证据充分（近24个月多篇游客真实到访笔记直接点名该分店）
POICAND-EA85046E097A4C8C,GYTRAVEL-HV-20260916-0030,1,20260916_贵阳高价值POI精确补采,观山湖区,餐饮美食,老凯俚酸汤鱼—苗岭风情园(会展城),老凯俚酸汤鱼·苗岭风情园（会展城店）,苗族风情主题酸汤鱼餐厅,中天会展城风情商业街1-20C（会展城区域）,游客落地贵阳后品尝地道凯里酸汤鱼、体验苗族歌舞表演与民族风情用餐的打卡地,中等（2篇近24个月游客笔记直接提及）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,老凯俚酸汤鱼—苗岭风情园(会展城)｜老凯俚酸汤鱼·苗岭风情园（会展城店）｜餐饮美食｜苗族风情主题酸汤鱼餐厅｜观山湖区｜中天会展城风情商业街1-20C（会展城区域）｜游客落地贵阳后品尝地道凯里酸汤鱼、体验苗族歌舞表演与民族风情用餐的打卡地｜中等（2篇近24个月游客笔记直接提及）
POICAND-4DF71DF315CD3423,GYTRAVEL-HV-20260916-0031,1,20260916_贵阳高价值POI精确补采,观山湖区,餐饮美食,老吴烧烤徐州羊肉串(红华新天地店),老吴烧烤·徐州羊肉串(红华新天地店),徐州风味烧烤,观山湖区红华新天地2号门（长岭街道，观山东路338号红华新天地）,游客夜宵撸串、品尝徐州风味烧烤、朋友聚餐,强（近24个月12位独立作者13篇笔记直接提及该实体）,,,,,1,686bcec2000000000b01d71a,徐州烧烤是这个☝️,https://www.xiaohongshu.com/explore/686bcec2000000000b01d71a?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,老吴烧烤徐州羊肉串(红华新天地店)｜老吴烧烤·徐州羊肉串(红华新天地店)｜餐饮美食｜徐州风味烧烤｜观山湖区｜观山湖区红华新天地2号门（长岭街道，观山东路338号红华新天地）｜游客夜宵撸串、品尝徐州风味烧烤、朋友聚餐｜强（近24个月12位独立作者13篇笔记直接提及该实体）
POICAND-3A235AB2D7BD96BA,GYTRAVEL-HV-20260916-0137,1,20260916_贵阳高价值POI精确补采,观山湖区,餐饮美食,菌鲜森(美的财智中心店),菌鲜森（美的财智中心店）,野生菌/菌菇火锅,美的·财智中心B座2层（长岭北路一带）,游客需求场景：贵阳旅游时品尝贵州野生菌火锅、菌汤火锅,证据强度：弱（仅营销账号直接点名本分店，且超出24个月；无游客真实到访笔记直接指向本分店）,,,,,1,663ae22a000000001e036ba5,这口野生菌汤也太好喝了,https://www.xiaohongshu.com/explore/663ae22a000000001e036ba5?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,菌鲜森(美的财智中心店)｜菌鲜森（美的财智中心店）｜餐饮美食｜野生菌/菌菇火锅｜观山湖区｜美的·财智中心B座2层（长岭北路一带）｜游客需求场景：贵阳旅游时品尝贵州野生菌火锅、菌汤火锅｜证据强度：弱（仅营销账号直接点名本分店，且超出24个月；无游客真实到访笔记直接指向本分店）
POICAND-D86F7A1694DCC300,GYTRAVEL-HV-20260916-0138,1,20260916_贵阳高价值POI精确补采,观山湖区,餐饮美食,虎岚和牛烧肉海鲜料理自助,虎岚和牛烧肉海鲜料理自助（会展城店/观山湖店）,日式烧肉·海鲜自助餐,会展城七米路嗨玩街C6号，位于贵阳国际会议展览中心旁，山花鲜奶旁步梯上楼,来贵阳旅游时想吃高品质和牛烧肉＋海鲜自助、人均约300元、限时2小时的高端自助体验,"实体存在及地址由多篇笔记交叉证实，明确为""来贵阳旅游游客""发布的笔记较少（以2026-09-16游客笔记为主，其余多为本地探店笔记），游客视角证据中等",,,,,5,"6759776f000000000201693b
691830440000000004012259
69323c5c000000001e0387ab
694caba3000000001e00738b
6aaa92ea00000000290172f0","贵阳热门自助日料点评
贵阳自助探店
贵阳人气前五评分还4.9的和牛自助体验如何
观山湖烧肉天花板✨记得带512G的胃
贵阳你真的别太好吃了😭","https://www.xiaohongshu.com/explore/6759776f000000000201693b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691830440000000004012259?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69323c5c000000001e0387ab?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/694caba3000000001e00738b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aaa92ea00000000290172f0?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,"虎岚和牛烧肉海鲜料理自助｜虎岚和牛烧肉海鲜料理自助（会展城店/观山湖店）｜餐饮美食｜日式烧肉·海鲜自助餐｜观山湖区｜会展城七米路嗨玩街C6号，位于贵阳国际会议展览中心旁，山花鲜奶旁步梯上楼｜来贵阳旅游时想吃高品质和牛烧肉＋海鲜自助、人均约300元、限时2小时的高端自助体验｜实体存在及地址由多篇笔记交叉证实，明确为""来贵阳旅游游客""发布的笔记较少（以2026-09-16游客笔记为主，其余多为本地探店笔记），游客视角证据中等"
POICAND-545013E7BEFEAF60,GYTRAVEL-HV-20260916-0032,1,20260916_贵阳高价值POI精确补采,观山湖区,餐饮美食,观山湖区祥粤楼餐饮店,祥粤楼粤菜海鲜茶点（美的店）,粤菜·粤式茶点,大唐东原财富广场4栋希尔顿欢朋酒店三楼（观山东路）,旅游途中换口味吃粤式茶点、临近贵阳北站,证据强度：近36个月内有真实到访笔记直接指向该店（2023-09、2024-01、2026-07），但作者游客身份均未明确标注，游客客群偏好证据有限,,,,,3,"5fd9cefe0000000001004a18
6598dc270000000013037b9e
69c39ade00000000230201e7","贵阳美食探店｜名媛拍照不要错过的粤菜餐厅
贵阳美食｜祥粤楼粤菜海鲜茶点(美的店)
祥粤楼入驻小红书！品鉴福利等你来","https://www.xiaohongshu.com/explore/5fd9cefe0000000001004a18?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6598dc270000000013037b9e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69c39ade00000000230201e7?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,观山湖区祥粤楼餐饮店｜祥粤楼粤菜海鲜茶点（美的店）｜餐饮美食｜粤菜·粤式茶点｜观山湖区｜大唐东原财富广场4栋希尔顿欢朋酒店三楼（观山东路）｜旅游途中换口味吃粤式茶点、临近贵阳北站｜证据强度：近36个月内有真实到访笔记直接指向该店（2023-09、2024-01、2026-07），但作者游客身份均未明确标注，游客客群偏好证据有限
POICAND-2DF7814613BE1D55,GYTRAVEL-HV-20260916-0144,1,20260916_贵阳高价值POI精确补采,观山湖区,餐饮美食,黔上黔(阿云朵仓店),黔上黔精品贵州菜（阿云朵仓店）,新派精致黔菜餐厅,阿云朵仓商圈内（参考地址长岭北路6号大唐财富广场1层）,外地游客体验贵州本地黔菜、野果酸汤火锅，兼顾家庭聚餐、商务宴请与约会,证据强度：强（近24个月内多篇独立小红书笔记直接提及该分店）,,,,,9,"6a65f2fd000000000301de2b
6a913c81000000002c03d2af
6aa3743d000000002902e745
6aa3ec7c000000001103678d
6aa69c1f000000000b0352f6
6aa8e51b000000002902c2a7
6aa9181300000000110307c9
6aaa751f000000002700b9d1
6aaa77cf0000000011035785","黔上黔（阿云朵仓店）
阿云朵仓黔上黔｜腾讯音乐大赏
📍黔上黔精品贵州菜（阿云朵仓店）
贵阳已回！黔上黔，体验精致黔菜的最佳选择
🆘阿云朵仓这家黔菜太绝了！精致又创意
贵阳 | 适合接待朋友的精致黔菜餐厅🍽️
观山湖宝藏黔菜🥢氛围感拉满的地道贵州菜
来贵阳感受黔菜，可以来这家试试
观山湖聚餐｜氛围感很好的本土黔菜馆","https://www.xiaohongshu.com/explore/6a65f2fd000000000301de2b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a913c81000000002c03d2af?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa3743d000000002902e745?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa3ec7c000000001103678d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa69c1f000000000b0352f6?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa8e51b000000002902c2a7?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa9181300000000110307c9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aaa751f000000002700b9d1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aaa77cf0000000011035785?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,黔上黔(阿云朵仓店)｜黔上黔精品贵州菜（阿云朵仓店）｜餐饮美食｜新派精致黔菜餐厅｜观山湖区｜阿云朵仓商圈内（参考地址长岭北路6号大唐财富广场1层）｜外地游客体验贵州本地黔菜、野果酸汤火锅，兼顾家庭聚餐、商务宴请与约会｜证据强度：强（近24个月内多篇独立小红书笔记直接提及该分店）
POICAND-82BF250C101302FB,GYTRAVEL-HV-20260916-0131,1,20260916_贵阳高价值POI精确补采,观山湖区,餐饮美食,黔牛阁酸汤牛肉(观山湖店),黔牛阁酸汤牛肉（美的林城观山湖店）,酸汤牛肉火锅,长岭北路美的林城财智中心B座一楼（会展中心附近）,游客打卡贵阳酸汤牛肉火锅、深夜夜宵（营业至凌晨3点）,中等,,,,,1,6a748227000000002500b74a,贵阳人最爱吃的十家酸汤牛肉火锅,https://www.xiaohongshu.com/explore/6a748227000000002500b74a?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,黔牛阁酸汤牛肉(观山湖店)｜黔牛阁酸汤牛肉（美的林城观山湖店）｜餐饮美食｜酸汤牛肉火锅｜观山湖区｜长岭北路美的林城财智中心B座一楼（会展中心附近）｜游客打卡贵阳酸汤牛肉火锅、深夜夜宵（营业至凌晨3点）｜中等
POICAND-9F5B4C293EE3FEC3,GYTRAVEL-HV-20260916-0076,1,20260916_贵阳高价值POI精确补采,观山湖区,住宿酒店,ANDZO·安屿洲酒店(贵阳观山湖公园林城西路地铁站店),ANDZO·安屿洲酒店(观山湖公园贵阳市政府店)，诚信路群升千禧广场06栋,高档型·现代轻奢/极简风设计酒店,观山湖区诚信路群升千禧广场06栋，近地铁2号线林城西路站（步行约5-8分钟），紧邻贵阳市政府、观山湖公园，距贵阳奥体中心约2站地铁,来贵阳旅游/看演唱会（奥体中心）的游客住宿，含亲子、情侣、商务出行，看重交通便利、性价比、含早及下午茶,强,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,ANDZO·安屿洲酒店(贵阳观山湖公园林城西路地铁站店)｜ANDZO·安屿洲酒店(观山湖公园贵阳市政府店)，诚信路群升千禧广场06栋｜住宿酒店｜高档型·现代轻奢/极简风设计酒店｜观山湖区｜观山湖区诚信路群升千禧广场06栋，近地铁2号线林城西路站（步行约5-8分钟），紧邻贵阳市政府、观山湖公园，距贵阳奥体中心约2站地铁｜来贵阳旅游/看演唱会（奥体中心）的游客住宿，含亲子、情侣、商务出行，看重交通便利、性价比、含早及下午茶｜强
POICAND-F40026F200FC14D5,GYTRAVEL-HV-20260916-0070,1,20260916_贵阳高价值POI精确补采,观山湖区,住宿酒店,Grandnite Hotel·顾奈城市酒店(贵阳观山湖会展城金融城店),Grandnite Hotel,城市轻奢公寓式酒店,观山湖区金融城核心，近国际生态会议中心地铁站、距贵阳北站约10分钟车程，位于金融城E区派公寓D座13楼,贵阳旅游住宿，适合家庭/自驾游客及会展城、观山湖公园活动（音乐节等）观众入住,强（近24个月5篇+近36个月1篇笔记直接提及本分店）,,,,,4,"68ff854d0000000004021bec
6975ff92000000002802184f
6a50cf260000000015025f6a
6a50d038000000001c025a56","贵阳金融城是一个集商务、休闲、娱乐为一体的综合性区域，以下是一份游玩攻略：
景点
贵州两天一晚市区游笔记
亲身实测｜贵阳+安顺4天3晚旅行攻略！！！！

贵阳兼具市井烟火与魔幻喀斯特风
观山湖这家顾奈城市酒店，绝对是家庭孝亲旅行的最优选择之一！！！

如果你准备自","https://www.xiaohongshu.com/explore/68ff854d0000000004021bec?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6975ff92000000002802184f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a50cf260000000015025f6a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a50d038000000001c025a56?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,Grandnite Hotel·顾奈城市酒店(贵阳观山湖会展城金融城店)｜Grandnite Hotel｜住宿酒店｜城市轻奢公寓式酒店｜观山湖区｜观山湖区金融城核心，近国际生态会议中心地铁站、距贵阳北站约10分钟车程，位于金融城E区派公寓D座13楼｜贵阳旅游住宿，适合家庭/自驾游客及会展城、观山湖公园活动（音乐节等）观众入住｜强（近24个月5篇+近36个月1篇笔记直接提及本分店）
POICAND-AF1715E05B064696,GYTRAVEL-HV-20260916-0099,1,20260916_贵阳高价值POI精确补采,观山湖区,住宿酒店,全季酒店(贵阳北站西广场店),全季酒店 Guiyang North Station West Plaza,中端连锁酒店（高铁站商务/中转型住宿）,贵阳北站西广场附近、观山东路观山开磷城一组团7号，距贵阳北站步行约15分钟、打车3-5分钟，提供免费接送站服务,高铁中转、赶早班高铁往返黄果树/小七孔/千户苗寨等景区、马拉松及演唱会住宿、离贵州省博物馆和阿云朵仓较近,强,,,,,6,"688d7aef0000000002001cd9
68bb7404000000001c013c9f
6a3b217b0000000011004eff
6a4b554d000000001603f59d
6a71a0110000000021023659
6a8d724c0000000021027e7a","独自带娃贵阳行之酒店篇
贵州住宿篇
贵阳四天三晚超详细游玩经历
抵达贵阳北站，不必再为中转奔波，全季酒店（贵阳北站西广场店）就是旅途中最好的歇脚
【绝不请假周末旅游】绿绸卷雪浪异世界瀑布🍃
欢迎来到洋芋王国🥔","https://www.xiaohongshu.com/explore/688d7aef0000000002001cd9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68bb7404000000001c013c9f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a3b217b0000000011004eff?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a4b554d000000001603f59d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a71a0110000000021023659?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8d724c0000000021027e7a?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,全季酒店(贵阳北站西广场店)｜全季酒店 Guiyang North Station West Plaza｜住宿酒店｜中端连锁酒店（高铁站商务/中转型住宿）｜观山湖区｜贵阳北站西广场附近、观山东路观山开磷城一组团7号，距贵阳北站步行约15分钟、打车3-5分钟，提供免费接送站服务｜高铁中转、赶早班高铁往返黄果树/小七孔/千户苗寨等景区、马拉松及演唱会住宿、离贵州省博物馆和阿云朵仓较近｜强
POICAND-E5904A4726B714CD,GYTRAVEL-HV-20260916-0088,1,20260916_贵阳高价值POI精确补采,观山湖区,住宿酒店,晚枫酒店·MAPLE HOTEL(万象汇购物中心奥林匹克体育中心店),MAPLE HOTEL,设计型智能酒店,贵阳观山湖区金阳南路明诚景怡东苑，万象汇购物中心对面，近奥林匹克体育中心,来贵阳旅游的住宿需求，亲子/家庭出游、情侣约会、看演唱会（奥体中心）等,强（近24个月内16篇真实到访游客小红书笔记）,,,,,6,"6812c2ea000000001201e93b
6867a005000000001203f23f
688b2dc8000000002302745f
6a49fbc00000000011015580
6a4a1b07000000001101454f
6a50a058000000000f01fe89","贵阳哪家酒店早餐供应到中午12：00？
贵阳晚枫酒店，一家三口满分之旅，真实分享
酒店推荐 第一弹之【贵阳】
晚枫酒店的用心，藏在每位员工的日常里💛
藏在城市里的静谧庭院夜景🌙晚枫夜色刚好
把贵州非遗藏进酒店，等你来发现🌀","https://www.xiaohongshu.com/explore/6812c2ea000000001201e93b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6867a005000000001203f23f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/688b2dc8000000002302745f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a49fbc00000000011015580?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a4a1b07000000001101454f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a50a058000000000f01fe89?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,晚枫酒店·MAPLE HOTEL(万象汇购物中心奥林匹克体育中心店)｜MAPLE HOTEL｜住宿酒店｜设计型智能酒店｜观山湖区｜贵阳观山湖区金阳南路明诚景怡东苑，万象汇购物中心对面，近奥林匹克体育中心｜来贵阳旅游的住宿需求，亲子/家庭出游、情侣约会、看演唱会（奥体中心）等｜强（近24个月内16篇真实到访游客小红书笔记）
POICAND-07C2124E94DA7FE8,GYTRAVEL-HV-20260916-0081,1,20260916_贵阳高价值POI精确补采,观山湖区,住宿酒店,贵阳东景希尔顿酒店,Hilton Guiyang,国际品牌五星级高端酒店,金阳北路277号，步行约10分钟可达林城西路地铁站（1/2号线换乘），距观山湖公园近，距贵阳北站约15分钟车程,来贵阳旅游、短途度假、高铁中转及看演唱会游客的高端住宿需求，注重行政酒廊、自助早餐与会员服务体验,强（近24个月16篇游客真实入住笔记直接指向本实体）,,,,,14,"5ed677a10000000001004595
5f1065b400000000010035e9
5f827e9c000000000100850d
613b415e000000002103ba34
6227760d00000000210384b9
62af46af000000000102d4ee
68c82118000000001c03dba7
68ee0ede000000000700d234
69d2741a00000000230202cc
6a014980000000003601ae2b
6a33f124000000000f014cb3
6a3fc0e8000000000702bde8
6a409ca20000000021018605
6a54ef480000000015026f8e","贵阳下午茶｜⭐️探店五星级东景希尔顿酒店⭐️
贵阳•『东景希尔顿』厨艺西餐（自助餐）
泡在贵阳东景希尔顿酒店
贵阳首家正牌希尔顿，有颜值有格调，挺不错
高颜值酒店控🏨五星级🌟贵阳东景希尔顿
【希尔顿】贵阳东景希尔顿酒店
贵阳东景希尔顿入住体验
贵阳东景希尔顿酒店
贵阳酒店天花板？希尔顿钻卡赢麻了！
贵阳｜在希尔顿，把“普通住宿”变成“生活美学”
i人周末解压方式：住酒店staycation
端午小记-贵阳东景希尔顿酒店
希尔顿系列之贵阳东景","https://www.xiaohongshu.com/explore/5ed677a10000000001004595?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/5f1065b400000000010035e9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/5f827e9c000000000100850d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/613b415e000000002103ba34?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6227760d00000000210384b9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/62af46af000000000102d4ee?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68c82118000000001c03dba7?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68ee0ede000000000700d234?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69d2741a00000000230202cc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a014980000000003601ae2b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a33f124000000000f014cb3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a3fc0e8000000000702bde8?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a409ca20000000021018605?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a54ef480000000015026f8e?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,贵阳东景希尔顿酒店｜Hilton Guiyang｜住宿酒店｜国际品牌五星级高端酒店｜观山湖区｜金阳北路277号，步行约10分钟可达林城西路地铁站（1/2号线换乘），距观山湖公园近，距贵阳北站约15分钟车程｜来贵阳旅游、短途度假、高铁中转及看演唱会游客的高端住宿需求，注重行政酒廊、自助早餐与会员服务体验｜强（近24个月16篇游客真实入住笔记直接指向本实体）
