行政区,POI业务类型,POI名称,POI泰文名称,POI细分类型,地理位置描述,名称直接命中帖子数（非热度）,证据样例标题,证据样例URL,重要口径
春蓬府,餐饮美食,树屋咖啡厅,Bang Otron Tree House,海边咖啡馆,海边沙滩上,1,春蓬海边树屋咖啡厅 宠物友好拍照太出片了,https://www.xiaohongshu.com/explore/6a5863e50000000011006c73?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,无名餐厅,(No Name Restaurant),泰餐,BIG ONE superstore旁边,1,🇹🇭春蓬｜三天三夜吃喝住行全攻略,https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,植物咖啡店,(Plant Coffee Shop),咖啡馆,市区,1,未被“网红化”的泰国/春蓬府,https://www.xiaohongshu.com/explore/69c11256000000002301534c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Baan Ouadchum Treehouse,บ้านต้นไม้อวดชุม,树屋餐厅,"海边,距市中心41km",2,"春蓬自驾〡海边树屋登高远眺海湾，好吃好看
泰国春蓬自驾〡小众海边高性价比民宿","https://www.xiaohongshu.com/explore/6a9195e7000000002003cabc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a915691000000002503d06b?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Baan Yai Sri,Baan Yai Sri,河边餐厅,"雨林别墅附近,需预约",1,泰国南部自驾之旅2.12-21第九章 春蓬雨林,https://www.xiaohongshu.com/explore/69c25618000000001a02b0ab?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Coffee Bar 99,Coffee Bar 99,咖啡馆,市区,1,🇹🇭小众旅行地➡️春蓬，榴莲爱好者速来,https://www.xiaohongshu.com/explore/683b202d000000002102cc1b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Coffee Tree House,Coffee Tree House,树屋咖啡馆,海边水塘旁,1,春蓬隐藏秘境！纯白水牛守护的树屋咖啡店,https://www.xiaohongshu.com/explore/693a21c0000000001b030666?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Farida Cha Roti,Farida Cha Roti,本地餐馆,市区,1,泰南春蓬,https://www.xiaohongshu.com/explore/6a7d3913000000003300bca7?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Hor Chia Dim Sum Restaurant,Hor Chia Dim Sum Restaurant,广式点心,火车站附近,1,春蓬一日躺平游记,https://www.xiaohongshu.com/explore/69885dbc0000000028008846?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Lay Tung Laen Seafood,Lay tung laenseafood,海鲜餐厅,通瓦兰沙滩,1,🇹🇭春蓬｜三天三夜吃喝住行全攻略,https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Lung Plen,Lung Plen,河边餐厅,雨林别墅附近,1,泰国南部自驾之旅2.12-21第九章 春蓬雨林,https://www.xiaohongshu.com/explore/69c25618000000001a02b0ab?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,mama咖啡,mama Coffee,咖啡甜品,火车站附近,1,春蓬一日躺平游记,https://www.xiaohongshu.com/explore/69885dbc0000000028008846?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,papa餐馆,papa Restaurant,酒馆餐吧,火车站对面,1,春蓬一日躺平游记,https://www.xiaohongshu.com/explore/69885dbc0000000028008846?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Pimploy餐厅,Pimploy Restaurant,本地菜,市区,1,泰国小众地春蓬🇹🇭千字旅游攻略真心大放送,https://www.xiaohongshu.com/explore/65df30730000000003036527?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Sook Samoer Fish Head Hot Pot,Sook Samoer Fish Head Hot Pot,鱼肉料理,市区,1,🇹🇭小众旅行地➡️春蓬，榴莲爱好者速来,https://www.xiaohongshu.com/explore/683b202d000000002102cc1b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,มัทรี วัลเลย์ Restaurant & Cafe',มัทรี วัลเลย์ Restaurant&Cafe,景观咖啡馆兼餐厅,Khao Matsee观景台附近,3,"未被“网红化”的泰国/春蓬府
🇹🇭春蓬｜三天三夜吃喝住行全攻略
泰国春蓬🇹🇭山顶的绝美咖啡馆+动物园","https://www.xiaohongshu.com/explore/69c11256000000002301534c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68a18b77000000001d01b531?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,大门凤火锅鸡,大门凤火锅鸡,火锅与烧烤,滨河街旁边,1,大城美食推荐（大门凤火锅鸡）,https://www.xiaohongshu.com/explore/67cc4b08000000002900d0dc?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,陶宝砂锅,陶宝砂锅,餐厅与本地美食,府东西边,1,大城美食｜冬天就要吃些热乎的,https://www.xiaohongshu.com/explore/67190d5d000000001b011264?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,囍聯鸿,囍聯鸿,餐厅,王府花园对面,1,大城美食：吃过很多次的囍聯鸿，我有话说,https://www.xiaohongshu.com/explore/69d470350000000021012cec?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,For Filter Coffee Roaster,For Filter Coffee Roaster,咖啡馆,河边,1,For Filter Coffee Roaster,https://www.xiaohongshu.com/explore/6975b189000000000a029d7b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,FOR YOU CAFE,FOR YOU CAFE,亲子咖啡馆兼餐厅,火车站河对面,1,Ayutthaya大城！孩子很爱的手工冰淇淋餐厅,https://www.xiaohongshu.com/explore/6790baf500000000170393f0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,Himawari Cafe,Himawari Cafe,咖啡馆,古城内,1,大城府 Himawari Cafe,https://www.xiaohongshu.com/explore/69edf6f000000000350279fe?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,Lung Lek Boat Noodle,Lung Lek Boat Noodle,面食与小吃,古城内,1,曼谷往返大城一日游,https://www.xiaohongshu.com/explore/6a80750b0000000005033cd0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,Rak Na Ayutthaya,Rak Na Ayutthaya รักษ์นา อยุธยา,咖啡馆,Ban Pom,1,不去可惜的大城府稻田咖啡馆,https://www.xiaohongshu.com/explore/67acb150000000002901d2ce?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,Sun's Son cafe x Bistro,Sun's Son Café x Bistro,咖啡馆,河边小巷,1,大城府-探店笔记,https://www.xiaohongshu.com/explore/6a379e41000000000d00bc00?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,The Artisans Ayutthaya,The Artisans Ayutthaya,餐厅与本地美食,河边,1,曼谷大城府，让你惊艳尖叫餐厅,https://www.xiaohongshu.com/explore/67dac6fa000000001d00403a?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,The Summer House,The Summer House,咖啡馆,南部,1,大城🇹🇭｜Sea小海同款咖啡厅,https://www.xiaohongshu.com/explore/6a328cb8000000002103fc4d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,Pastry Architect,Pastry Architect,甜品与烘焙,古城内,1,​🍰Pastry Architect：大城府必去的法式,https://www.xiaohongshu.com/explore/69889a77000000001d0271d8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
董里府,餐饮美食,Café Amazon Trang,Café Amazon Trang,咖啡馆,Thap Thiang区,1,𝐂𝐚𝐟é 𝐀𝐦𝐚𝐳𝐨𝐧 𝐓𝐫𝐚𝐧𝐠董里｜🇹🇭,https://www.xiaohongshu.com/explore/67a9fc170000000018006e95?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
董里府,餐饮美食,Gary 18 Cafe,Gary 18 Cafe,咖啡馆,市区,1,不想去普吉人挤人？我去了董里：泡酒店+跳岛,https://www.xiaohongshu.com/explore/699ff818000000002603319a?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
董里府,餐饮美食,Kim Restaurant,Kim Restaurant,泰式与本地餐厅,火车站附近,3,"不想去普吉人挤人？我去了董里：泡酒店+跳岛
董里印度菜
泰国🇹🇭董里","https://www.xiaohongshu.com/explore/699ff818000000002603319a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66b74b9a00000000050209e5?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/65dc1b70000000000702765f?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
董里府,餐饮美食,Krua Trang,Krua Trang,泰式与本地餐厅,Makro方向,1,董里印度菜,https://www.xiaohongshu.com/explore/66b74b9a00000000050209e5?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
董里府,餐饮美食,MahaSamutr Cafe,MahaSamutr Cafe,海鲜餐厅兼咖啡馆,市区,1,董里克雷登岛简明攻略,https://www.xiaohongshu.com/explore/67ad63ce000000001902e476?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
董里府,餐饮美食,Plubpla Thai Chiense Restaurant,Plubpla Thai Chiense Restaurant,泰式与本地餐厅,Trap Thiang区,1,又挖到一家宝藏餐厅🍴|🇹🇭董里Trang,https://www.xiaohongshu.com/explore/65de102d0000000001028b44?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
董里府,餐饮美食,Ruean Thai Dim Sum,เรือนไทยติ่มซํา,早餐与早午餐,市区,1,董里早茶惊喜发现 🫖🍴｜Ruean Thai Dim Sum,https://www.xiaohongshu.com/explore/68a46be0000000001c0046f6?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
董里府,餐饮美食,The Pier 88,The Pier 88,泰式与本地餐厅,Rua Rasada酒店内,1,不想去普吉人挤人？我去了董里：泡酒店+跳岛,https://www.xiaohongshu.com/explore/699ff818000000002603319a?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
董里府,餐饮美食,Turn Back Time,Turn Back Time (Indian Cuisine),印度餐厅,Khok Lo区,1,董里印度菜,https://www.xiaohongshu.com/explore/66b74b9a00000000050209e5?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
董里府,餐饮美食,อยู่แต่สวน คาเฟ่,อยู่แต่สวน คาเฟ่,景观咖啡馆,市区4公里外,1,董里府可以睡觉的咖啡厅,https://www.xiaohongshu.com/explore/65c05b78000000001100c5fc?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Bari Bar Rayong,Bari Bar Rayong,海边餐厅,Suan Son海滩,1,🇹🇭罗勇府的一天,https://www.xiaohongshu.com/explore/66f8c9df000000001b0231ab?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Breeze,Breeze,海景餐厅,Ao Prao海滩,2,"关于沙美岛的食物 推荐和避雷（附地址）
🇹🇭 试试把沙美岛AoPrao海滩说明白","https://www.xiaohongshu.com/explore/698f4201000000000a02c4b2?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/65cf93e4000000002d001ba8?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Buzz Coco Club,Buzz Coco Club,西式泰式,Ao Prao海滩,1,🇹🇭 试试把沙美岛AoPrao海滩说明白,https://www.xiaohongshu.com/explore/65cf93e4000000002d001ba8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Café Seafront,Café Seafront คาเฟ่ซีฟร้อนท์,海边咖啡厅,度假村内私人海滩,2,"泰国🇹🇭罗勇咖啡馆 | 只为这片海而来🌊
200泰铢承包一片私人海滩 ｜罗勇","https://www.xiaohongshu.com/explore/6a63794d000000000301f9ec?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a3955b9000000002101a7f8?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Couple Coffee Roastery,Couple Coffee Roastery,社区咖啡店,市区,1,罗勇RAYONG不能错过的小众咖啡店,https://www.xiaohongshu.com/explore/6999c679000000000a02b2ec?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Krua Phasuk Thai Kitchen & Suki.BBQ,Krua Phasuk Thai Kitchen & Suki.BBQ,泰式烧烤,绿植环绕,1,罗勇BBQ高分老店,https://www.xiaohongshu.com/explore/6a85af93000000000502ad77?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Laan Ek百年咖啡馆,Laan Ek Coffeehouse,历史建筑咖啡馆,Yomjinda路,4,"在罗勇老街，消磨一段南洋旧时光🌿
📍罗勇复古咖啡馆｜หลานเอก คอฟฟี่เฮาส์ ☕
罗勇老街｜百年咖啡馆里的旧电影感📸
泰国罗勇老街上的百年咖啡店","https://www.xiaohongshu.com/explore/6a759fa90000000022031532?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69e9c7a4000000002301e999?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a66c6e60000000013025f55?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f57c43000000003503224e?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Linnaeus House Pastry & Simple Coffee,Linnaeus House Pastry & Simple Coffee,海边咖啡馆,酒店内靠近海边,1,泰国旅游｜罗勇两家高颜值咖啡厅探店🩵☕️,https://www.xiaohongshu.com/explore/6a336fdf0000000016027fee?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Nay Laa-Myth Cafe,Nay Laa-Myth Cafe,复古木屋咖啡馆,Mae Ramphueng Beach,1,罗勇海边藏着一座旧木屋咖啡馆,https://www.xiaohongshu.com/explore/6a6f1a6f0000000006005be7?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Ning Seafood,Ning Seafood,海鲜餐厅,主街往码头方向左手边,2,"🇹🇭沙美岛美食总结
关于沙美岛的食物 推荐和避雷（附地址）","https://www.xiaohongshu.com/explore/6794bce600000000290173d1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/698f4201000000000a02c4b2?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Oabb Farm & Café,Oabb Farm & Café,农场咖啡馆,郊区,1,✨Oabb Farm & Café Rayong 泰国,https://www.xiaohongshu.com/explore/6a5f760a0000000002003c01?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Phala Craft Coffee Roasters,Phala Craft Coffee Roasters,复古咖啡馆,废弃老楼改造,1,泰国旅游｜罗勇两家高颜值咖啡厅探店🩵☕️,https://www.xiaohongshu.com/explore/6a336fdf0000000016027fee?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Pitmotto's Matcha & Coffee House,Pitmotto's Matcha & Coffee House,日式抹茶,市区,1,罗勇宝藏抹茶店🍵Pitmotto’s matcha,https://www.xiaohongshu.com/explore/69fda3ab000000000f03ac00?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Praew Restaurant,Praew Restaurant,泰餐,主街,1,8天曼谷+芭提雅+沙美岛自由行行程供参考,https://www.xiaohongshu.com/explore/69a579500000000016008ebc?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Priw & Play,Priw & Play,海边咖啡馆,Mae Ramphueng Beach,1,罗勇的小众咖啡☕️:粗粝、原始、但放松,https://www.xiaohongshu.com/explore/6a942a2d0000000025018f10?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Rongtiem Yomjinda,Rongtiem Yomjinda,平价泰餐,Yomjinda路,1,在罗勇老街，消磨一段南洋旧时光🌿,https://www.xiaohongshu.com/explore/6a759fa90000000022031532?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,SON Cafe,SON Cafe,极简风咖啡馆,松林里,1,在罗勇找到了一家极简几何光影 Cafe ☕️✨,https://www.xiaohongshu.com/explore/6a6f28150000000025006210?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,SUAN THIP花园餐厅,SUAN THIP Garden Restaurant,花园餐厅,靠近芭提雅,1,🇹🇭好拍好吃!!藏在森林里的米其林餐厅,https://www.xiaohongshu.com/explore/699dda04000000002602c0df?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Tapestry Restaurant,Tapestry Restaurant,港式点心,Central Rayong旁边酒店内,1,终于找到港式味道了！在罗勇酒店港式点心🥟,https://www.xiaohongshu.com/explore/6a78712a0000000002003c00?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,U Forests Cafe,U Forests Cafe,亲子咖啡馆,市区,1,罗勇宝藏咖啡馆🌳像闯进热带森林,https://www.xiaohongshu.com/explore/6a8ab2ad0000000033022b29?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Uncle Kob's Papaya Salad,Uncle Kob's Papaya Salad,青木瓜沙拉,主街,1,🇹🇭沙美岛美食总结,https://www.xiaohongshu.com/explore/6794bce600000000290173d1?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Unika,Unika,小咖啡店,Yomjinda路,1,罗勇咖啡店☕️,https://www.xiaohongshu.com/explore/6a6f7012000000002c001c57?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,Winkks,Winkks,海岛餐厅,萨凯酒店内,2,"春节游泰国之曼谷和沙美岛(二)
沙美岛-萨凯酒店sai kaew beach resort","https://www.xiaohongshu.com/explore/699d6457000000000c03480d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/693f4250000000001e034566?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,นั่งดูเล,Nang Doo Lay,海边大排档,海岸线,1,罗勇Rayong 海边餐厅推荐,https://www.xiaohongshu.com/explore/68b93d4d000000001d007a9f?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
罗勇府,餐饮美食,นายดล มะขามเฒ่า (Nai Dol),Nai Dol Ma Kham Thao,泰式老店,市区,2,"在罗勇终于吃到符合中国胃的泰餐
罗勇老饕食堂","https://www.xiaohongshu.com/explore/6a6dcdd40000000035015ef0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a201eda00000000380231f8?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Chuang Chao Breakfast,Chuang Chao Breakfast,早餐店,市区,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Come Back @ Baan Khun Luang,Come Back @ Baan Khun Luang,咖啡馆,老街附近,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Duen Chay Museum Cafe,Duen Chay Museum Cafe,博物馆餐厅,百年老宅,1,泰国宋卡老城Duen Chay Museum Cafe美食篇,https://www.xiaohongshu.com/explore/69a3b419000000002801eaaa?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Good Mountain Cafe,Good Mountain Cafe,海景咖啡馆,阁遥岛,1,🇹🇭合艾旅行最满意的景点😍,https://www.xiaohongshu.com/explore/65da15610000000007026cd9?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,HeartMade Craft Coffee Roaster,HeartMade Craft Coffee Roaster,海边咖啡馆,海边,2,"泰好吃｜合艾 宋卡府 带孩子吃什么？
🇹🇭｜合艾宋卡老街半日游🚗","https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Hoco Cafe and Eatery,Hoco Cafe and Eatery,泰式餐厅,Kayu Hitam Kastam附近,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Joe Delicious,Joe Delicious,早餐店,老街,1,🇹🇭｜合艾宋卡老街半日游🚗,https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Joke Kak Moo Hat Yai,Joke Kak Moo Hat Yai,早餐店,市区,1,泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
宋卡府,餐饮美食,Kai-Tod Decha (Bangloh) Chee Uthit Branch,Kai-Tod Decha Bangloh Chee Uthit,泰式餐厅,Chee Uthit路,1,🇹🇭合艾3天2夜极致懒人攻略 | 槟城出发,https://www.xiaohongshu.com/explore/698c767e000000001a02bd12?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
