行政区,POI业务类型,POI名称,外文/地图名,POI细分类型,地理位置描述,引用小红书帖子数,名称直接命中帖子数（非热度）,现库匹配状态,现库匹配记录,固定实体审核,最终处理结论,适合人群,主要到访/入住理由,证据样例标题,证据样例URL,重要口径
呵叻府,餐饮美食,Yellow Submarine Coffee Tank,Yellow Submarine Coffee Tank,咖啡馆,北冲县,55,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,建筑爱好者,"粗野主义工业风建筑,藏在森林里的""黑色潜水艇""",审美提升｜100家设计师私藏咖啡馆・考艾,https://www.xiaohongshu.com/explore/69705511000000000a029134?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
呵叻府,餐饮美食,Yungkhaow Khao Yai,Yungkhaow Khao Yai / ยุ้งข้าว เขาใหญ่,餐厅与本地美食,北冲县,55,3,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,美食爱好者,"米其林必比登推介,泰南菜天花板","考艾国家公园｜傍晚徒步看到公牛喝水
泰国小瑞士！考艾3天2夜自驾之旅
来到考艾（Khao Yai），必吃米其林！","https://www.xiaohongshu.com/explore/6a6b1cc00000000032032db6?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a509ae8000000002201b49f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69745684000000002103dad3?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Bari Bar Rayong,Bari Bar Rayong,海边餐厅,Suan Son海滩,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,海景晚餐,"海鲜新鲜味道好,可就着海景用餐,价格还好有服务费",🇹🇭罗勇府的一天,https://www.xiaohongshu.com/explore/66f8c9df000000001b0231ab?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Breeze,Breeze,海景餐厅,Ao Prao海滩,75,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,日落晚餐,"view好服务周到,菜品偏咸,四大两小1000多出头","关于沙美岛的食物 推荐和避雷（附地址）
🇹🇭 试试把沙美岛AoPrao海滩说明白","https://www.xiaohongshu.com/explore/698f4201000000000a02c4b2?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/65cf93e4000000002d001ba8?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Buzz Coco Club,Buzz Coco Club,西式泰式,Ao Prao海滩,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,颜值打卡,"颜值高,One Dish口味偏重",🇹🇭 试试把沙美岛AoPrao海滩说明白,https://www.xiaohongshu.com/explore/65cf93e4000000002d001ba8?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Café Seafront,Café Seafront คาเฟ่ซีฟร้อนท์,海边咖啡厅,度假村内私人海滩,75,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,拍照/放空,"安静私人海滩被椰林山林环绕,人均150泰铢,饮品口感一般但风景满分","泰国🇹🇭罗勇咖啡馆 | 只为这片海而来🌊
200泰铢承包一片私人海滩 ｜罗勇","https://www.xiaohongshu.com/explore/6a63794d000000000301f9ec?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a3955b9000000002101a7f8?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Couple Coffee Roastery,Couple Coffee Roastery,社区咖啡店,市区,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,咖啡爱好者,"自己烘焙豆子,中烘浅烘推荐,特调Fruito好喝,16:00打烊",罗勇RAYONG不能错过的小众咖啡店,https://www.xiaohongshu.com/explore/6999c679000000000a02b2ec?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Krua Phasuk Thai Kitchen & Suki.BBQ,Krua Phasuk Thai Kitchen & Suki.BBQ,泰式烧烤,绿植环绕,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,家庭聚餐/朋友聚会,"20多年老店,Google 4.8分600+评价,大头虾/蒜香海鲜拼盘/烤猪肋排,人均400-500泰铢",罗勇BBQ高分老店,https://www.xiaohongshu.com/explore/6a85af93000000000502ad77?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Laan Ek百年咖啡馆,Laan Ek Coffeehouse,历史建筑咖啡馆,Yomjinda路,75,4,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,历史建筑/拍照,"1913年始建,海南华侨开设,百年原木结构,二楼画廊,人均15-30元","在罗勇老街，消磨一段南洋旧时光🌿
📍罗勇复古咖啡馆｜หลานเอก คอฟฟี่เฮาส์ ☕
罗勇老街｜百年咖啡馆里的旧电影感📸
泰国罗勇老街上的百年咖啡店","https://www.xiaohongshu.com/explore/6a759fa90000000022031532?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69e9c7a4000000002301e999?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a66c6e60000000013025f55?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f57c43000000003503224e?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Linnaeus House Pastry & Simple Coffee,Linnaeus House Pastry & Simple Coffee,海边咖啡馆,酒店内靠近海边,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,拍照/发呆,"蓝天大海白色建筑,窗边喝咖啡看海浪,牛角包外酥内软",泰国旅游｜罗勇两家高颜值咖啡厅探店🩵☕️,https://www.xiaohongshu.com/explore/6a336fdf0000000016027fee?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Nay Laa-Myth Cafe,Nay Laa-Myth Cafe,复古木屋咖啡馆,Mae Ramphueng Beach,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,复古/安静,"旧木屋木质外墙复古花砖,分室内空调区和半开放海景区,适合看书发呆",罗勇海边藏着一座旧木屋咖啡馆,https://www.xiaohongshu.com/explore/6a6f1a6f0000000006005be7?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Ning Seafood,Ning Seafood,海鲜餐厅,主街往码头方向左手边,75,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,海鲜爱好者,"老板会一点中文,炒空心菜/咖喱鱿鱼/黑胡椒梭子蟹/罗氏虾,份量大人均合理","🇹🇭沙美岛美食总结
关于沙美岛的食物 推荐和避雷（附地址）","https://www.xiaohongshu.com/explore/6794bce600000000290173d1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/698f4201000000000a02c4b2?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Oabb Farm & Café,Oabb Farm & Café,农场咖啡馆,郊区,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,治愈系/情侣约会,"绿意治愈系像Khao Yai,马和鸡农场互动,接吻亭打卡,周末看水牛",✨Oabb Farm & Café Rayong 泰国,https://www.xiaohongshu.com/explore/6a5f760a0000000002003c01?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Phala Craft Coffee Roasters,Phala Craft Coffee Roasters,复古咖啡馆,废弃老楼改造,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,拍照/设计感,"三层不同风格,一楼工业风点单区,二三楼用餐区可俯瞰周边,卖手工艺品",泰国旅游｜罗勇两家高颜值咖啡厅探店🩵☕️,https://www.xiaohongshu.com/explore/6a336fdf0000000016027fee?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Pitmotto's Matcha & Coffee House,Pitmotto's Matcha & Coffee House,日式抹茶,市区,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,抹茶控/安静,"日系木质风安静舒服,iced matcha latte茶味明显口感浓郁,店员会介绍不同等级抹茶",罗勇宝藏抹茶店🍵Pitmotto’s matcha,https://www.xiaohongshu.com/explore/69fda3ab000000000f03ac00?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Praew Restaurant,Praew Restaurant,泰餐,主街,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,避雷,打抛猪肉饭不好吃,8天曼谷+芭提雅+沙美岛自由行行程供参考,https://www.xiaohongshu.com/explore/69a579500000000016008ebc?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Priw & Play,Priw & Play,海边咖啡馆,Mae Ramphueng Beach,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,松弛感/看海,"纯白门厅框住大海,沙滩边老树下Live Band弹吉他,冰咖啡配""Life is better by the sea""",罗勇的小众咖啡☕️:粗粝、原始、但放松,https://www.xiaohongshu.com/explore/6a942a2d0000000025018f10?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Rongtiem Yomjinda,Rongtiem Yomjinda,平价泰餐,Yomjinda路,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,日常简餐,"绿植包裹,打抛猪肉饭/泰式炒河粉,口味温和",在罗勇老街，消磨一段南洋旧时光🌿,https://www.xiaohongshu.com/explore/6a759fa90000000022031532?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,SON Cafe,SON Cafe,极简风咖啡馆,松林里,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,拍照/建筑控,"极简几何光影,暖沙色几何墙体,斜角天井光影重叠,安缦风度假质感",在罗勇找到了一家极简几何光影 Cafe ☕️✨,https://www.xiaohongshu.com/explore/6a6f28150000000025006210?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,SUAN THIP花园餐厅,SUAN THIP Garden Restaurant,花园餐厅,靠近芭提雅,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,拍照/米其林,"环境超美误闯热带雨林氧吧,连续六年米其林,穿浅色系长裙更出片",🇹🇭好拍好吃!!藏在森林里的米其林餐厅,https://www.xiaohongshu.com/explore/699dda04000000002602c0df?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Tapestry Restaurant,Tapestry Restaurant,港式点心,Central Rayong旁边酒店内,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,中国胃/家庭聚餐,"港式点心自助餐520铢,鲜虾烧卖/凤爪/叉烧包等盲点不踩雷,限周四/六/日11:00-14:00",终于找到港式味道了！在罗勇酒店港式点心🥟,https://www.xiaohongshu.com/explore/6a78712a0000000002003c00?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,U Forests Cafe,U Forests Cafe,亲子咖啡馆,市区,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,亲子/拍照,"热带森林花园环境,瀑布水池绿植,户外儿童游乐设施,人均200-400泰铢",罗勇宝藏咖啡馆🌳像闯进热带森林,https://www.xiaohongshu.com/explore/6a8ab2ad0000000033022b29?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Uncle Kob's Papaya Salad,Uncle Kob's Papaya Salad,青木瓜沙拉,主街,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,避雷,"味道普通,苍蝇太多接受无能",🇹🇭沙美岛美食总结,https://www.xiaohongshu.com/explore/6794bce600000000290173d1?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Unika,Unika,小咖啡店,Yomjinda路,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,惊喜发现,"老板把signature抹茶换成咖啡,底是纯正新鲜椰子汁,超级好喝,老板送自制曲奇",罗勇咖啡店☕️,https://www.xiaohongshu.com/explore/6a6f7012000000002c001c57?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Winkks,Winkks,海岛餐厅,萨凯酒店内,75,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,酒店客人,"烤鱿鱼/香辣大虾,一大桌1000多铢,有玩火表演","春节游泰国之曼谷和沙美岛(二)
沙美岛-萨凯酒店sai kaew beach resort","https://www.xiaohongshu.com/explore/699d6457000000000c03480d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/693f4250000000001e034566?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,นั่งดูเล,Nang Doo Lay,海边大排档,海岸线,75,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,性价比海鲜,"服务人员手机有中文菜单,海鲜新鲜份量多,人均130元左右",罗勇Rayong 海边餐厅推荐,https://www.xiaohongshu.com/explore/68b93d4d000000001d007a9f?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,นายดล มะขามเฒ่า (Nai Dol),Nai Dol Ma Kham Thao,泰式老店,市区,75,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,中国胃/本地体验,"鸡蛋炒蟹肉惊艳,连续多年Thai Select认证,本地人占绝大多数,人均200-400泰铢","在罗勇终于吃到符合中国胃的泰餐
罗勇老饕食堂","https://www.xiaohongshu.com/explore/6a6dcdd40000000035015ef0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a201eda00000000380231f8?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
洛坤府,餐饮美食,225 Café Homemade,225 คาเฟ่ โฮมเมด,咖啡馆,洛坤,29,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,休闲放松,溪边咖啡店、虫鸣鸟叫环境,泰国不止有普吉甲米！洛坤府，南部宝藏地🛵,https://www.xiaohongshu.com/explore/6a5df157000000000f012a11?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
洛坤府,餐饮美食,Aston Gilbert Coffee,แอสตัน กิลเบิร์ต คาเฟ่,咖啡馆,洛坤,29,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,拍照打卡,玻璃房咖啡馆、每个角落出片,泰国不止有普吉甲米！洛坤府，南部宝藏地🛵,https://www.xiaohongshu.com/explore/6a5df157000000000f012a11?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
难府,餐饮美食,Bali Nan Viewpoint & Cafe,จุดชมวิวบาหลี น่าน แอนด์ คาเฟ่,观景台/咖啡馆,难府,29,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,拍照打卡,人造景点、天空之门拍照、山景咖啡,🇹🇭泰国小众游 | 记录小狗的难府行,https://www.xiaohongshu.com/explore/694c0855000000001f00aaba?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
难府,餐饮美食,Pangwua Farm Cafe & Camping,ไร่ปางวัว,农场咖啡馆,难府,29,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,亲子/露营,评分高餐厅、烤猪肉必吃、露营体验,🇹🇭泰国小众游 | 记录小狗的难府行,https://www.xiaohongshu.com/explore/694c0855000000001f00aaba?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Adaman Restaurant,阿达曼餐厅,海鲜大排档,海滩边,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,家庭/性价比,螃蟹、鱿鱼、豆腐汤、马杀鸡,10-万豪考拉adaman restaurant,https://www.xiaohongshu.com/explore/6a630d05000000000101cdd6?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Bamboo Pool Bar,竹泳池吧,泳池酒吧,Le Méridien酒店,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,泳池小憩,清凉鸡尾酒、烟熏烧烤小食,泰国考拉美食全攻略🍴全天候度假味觉之旅,https://www.xiaohongshu.com/explore/691486240000000005031bfb?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Ban Khao Lak Seafood,班考拉海鲜餐厅,湖景海鲜,kao kao kao湖边,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,庭院/特色,泰式庭院、马桶+蹲坑结合厕所,🇹🇭考拉•一家湖景餐厅,https://www.xiaohongshu.com/explore/698b3d9d000000001b0152ef?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Beach Grill & Bar,海滨烧烤餐厅,海鲜烧烤,Le Méridien酒店内,51,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,情侣/日落,露天临海、炭火海鲜、落日氛围,"没有遗憾的普吉岛之旅从选对酒店开始
泰国考拉美食全攻略🍴全天候度假味觉之旅","https://www.xiaohongshu.com/explore/6a2ea71c000000003501f288?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691486240000000005031bfb?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Boonta by the Beach,邦塔海滩咖啡馆,玻璃房咖啡馆,海边,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,安静/自然,玻璃房子看海、建设中、细节需改进,"（Phang-nga攀牙湾）Boonta by the Beach🌵
地址：9",https://www.xiaohongshu.com/explore/64d67388000000000c035e2e?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Coconut Jo's,椰子乔海滩酒吧,海滩酒吧,Le Méridien海滩,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,日落/躺平,新鲜椰子、特调鸡尾酒,泰国考拉美食全攻略🍴全天候度假味觉之旅,https://www.xiaohongshu.com/explore/691486240000000005031bfb?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Delicacy Khaolak,美味考拉咖啡馆,巴厘风咖啡馆,Khuekkhak,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,甜品/拍照,巴厘岛风格、Timber巧克力甜品,"（KhaoLak考拉）Delicacy Khaolak🌷
地址：4, 12,",https://www.xiaohongshu.com/explore/66ae1fe30000000009017602?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Gelato 39 Italian Ice Cream,意式冰淇淋店,冰淇淋,邦娘夜市附近,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,甜品/平价,69泰铢/球、无花果/黑巧克力味,考拉兰儒国家公园🏞️徒步路线和邦娘夜市,https://www.xiaohongshu.com/explore/693adc45000000001e028d33?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Go Pong,高朋餐厅,泰式料理,主街,51,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,预算/争议,评价两极、有人推荐有人报吃,"向全世界安利普吉周边度假小镇—考拉
🌴 普吉岛北边小众宝藏海滨-Khao Lak考拉","https://www.xiaohongshu.com/explore/67d15c99000000001201ea99?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691989db0000000007035282?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Gop Phochana,戈普波查纳餐厅,地道泰南菜,渔村,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,地道体验,冬阴功皮鱼汤、虾仁炒臭豆、泰南特色,攀牙必吃地道泰南菜,https://www.xiaohongshu.com/explore/6a1e85c8000000001002d000?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,KOPI KUAPA Cafe,高巴咖啡,复古咖啡馆,老城区,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,文化漫游,百年老屋、南洋华人文化、安静,避开人潮｜普吉周边小众目的地推荐！,https://www.xiaohongshu.com/explore/67790b2c000000000900e8e5?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,La Malila Café,拉玛丽拉咖啡馆,咖啡/甜点,小巷,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,咖啡爱好者,白色建筑、自家烘焙、Khao Lak Roaster供豆,純白色建築有實力網美級咖啡廳咖啡烘焙冠軍,https://www.xiaohongshu.com/explore/684e69d90000000012006419?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Latitude 08,纬度08大堂酒吧,精致酒廊,Le Méridien酒店,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,晚间小酌,盖茨比风格、手工鸡尾酒,泰国考拉美食全攻略🍴全天候度假味觉之旅,https://www.xiaohongshu.com/explore/691486240000000005031bfb?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Le Scoop,乐思酷普,咖啡冰淇淋,Le Méridien酒店,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,下午茶,新鲜烘焙、自制gelato,泰国考拉美食全攻略🍴全天候度假味觉之旅,https://www.xiaohongshu.com/explore/691486240000000005031bfb?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Makai Cafe and Space,牧井咖啡馆,日式木屋咖啡馆,小镇街角,51,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,治愈系,原木风、蛋挞推荐,"📍Makai Cafe and Space｜泰国攀牙府・泰米昂
（Phang-nga攀牙湾）🐋Makai Cafe and Space🪵
地","https://www.xiaohongshu.com/explore/6864bce100000000110038fa?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6235a7bc000000000102bbc3?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Mali Restaurant,玛丽餐厅,海鲜,主街,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,海鲜爱好者,海鲜新鲜、蘸水绝,🌴 普吉岛北边小众宝藏海滨-Khao Lak考拉,https://www.xiaohongshu.com/explore/691989db0000000007035282?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Mum Aroi,姆阿罗伊餐厅,海鲜大排档,渔村海边,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,海鲜/本地,木制架空餐厅、海鲜新鲜、螺推荐,攀牙府渔村里的海鲜小餐馆~普吉岛,https://www.xiaohongshu.com/explore/68a9e40d000000001b033b38?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Nai Mueang Restaurant,奈孟餐厅,复古泰餐,镇中心,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,打卡/本地,泰南特色菜肴、复古风,避开人潮｜普吉周边小众目的地推荐！,https://www.xiaohongshu.com/explore/67790b2c000000000900e8e5?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,NernKhao View Talay,山顶景观餐厅,泰式料理,Ban Suansin酒店旁,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,摄影/景观,米其林、山顶view、人均60元,人均60元，都给我冲泰国攀牙山顶米其林餐厅,https://www.xiaohongshu.com/explore/63f6052600000000270299a4?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,OLIVE,橄榄意大利餐厅,意式料理,海滩旁,51,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,意餐/落日,手工窑烤披萨、意式和牛饺子、落日海景,落日海景🌅｜考拉海滩私藏餐厅推荐🍴,https://www.xiaohongshu.com/explore/6745a90900000000080056c6?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
