行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
清迈府,餐饮美食,烤串麻辣烫,火锅与烧烤,หม่าล่าฅนนิยม,宁曼路附近；宁曼路/Makro斜对面,火锅烧烤/多人聚餐,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/6a5dce3a000000001f01fb03?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8bd76d0000000037034c97?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69b3c6380000000021011913?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a48ccbd000000001100628a?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：清迈好吃到舍不得离开……
正文：📍Ekachen 夯中夯五颗星⭐️连续三年米其林名不虚传 用餐环境好 并且四道菜全部美味！！牛肉沙拉酸甜辣集聚泰国风味，鸡翅好吃到可以点两份的程度，炒饭和时蔬都特别有特色！！人均120➕强烈推荐只选一顿必吃榜！！！需要提前预约 另外泰奶是喝过最好喝的一杯
📍宁曼路炸串麻辣烫 夯中夯五颗星⭐️烧烤甜辣口味 超级无敌好吃！！和国内口味完全不一样 蘸料绿色酱料绝配 麻辣烫骨汤超级无敌鲜美和烤串绝配 夜宵必去！！高峰期排队等待时间较久 推荐早去
📍清迈大学后门夜市打泡饭 夯四星半⭐️先说口味和牛双蛋 肉香浓郁很干燥 蛋混上米饭拌一口肉夯爆了 不足五星原因路边用餐环境一般
📍shu home made 家庭意面料理 生意很不错 两种口味意面都特别好吃 香料味十足 意面份量比较少 值得一提的是椰子蛋糕超级无敌美味！！！！
📍the house of finer泰国餐厅 入选米其林环境特别好 餐厅很漂亮适合拍照点了几道经典菜品口味都很棒 特别是咖喱软壳蟹超绝！！！
📍四星⭐️jj market咖啡 生椰拿铁和抹茶拿铁出品都很不错 可颂不推荐～
📍五颗星⭐️夯爆了！！！宁曼路香蕉饼
📍五颗星⭐️宁曼路鸡腿面 离酒店很近抱着试一试的心态去吃的 完全惊艳类型 鸡腿鸡爪都软烂脱骨 汤底很鲜美 爱吃辣的一定要加入辣椒面仙品
[kissR]每一家都值得一去 个人口味觉得完全不踩雷～#清迈[话题]##清迈美食[话题]# #清迈必吃[话题]##清迈米其林[话题]# #美食推荐[话题]#

「2*混合贴」
标题：🇹🇭“清迈必吃榜” 我心中的top5🖐🏻🍲
正文：3️⃣ หม่าล่าฅนนิยม 烧烤,麻辣烫
宁曼路附近除了会需要排队 其他挑不出任何毛病

「3*混合贴」
标题：🍐清迈食堂: 宝藏50r内小店推荐
正文：图13&14 หม่าล่าฅนนิยม 烧烤 ,麻辣烫
宁曼的平价烧烤麻辣烫，选的串串可以烤可以做麻辣烫都行，我点的一共120🐷吃的撑到吐血[笑哭R]

图15 瓦罐小火锅
这个有很多家了，我吃的这家不算性价比特别高，但是好吃！

「4*混合贴」
标题：清迈吃什么🍽️5天吃喝不踩雷
正文：🍢p13: 烤串麻辣烫
gm上定位就叫烤串麻辣烫哈哈哈 整体是甜辣口的 夜宵吃吃还不错 吃完可以步行去p18 the continental bar小酌一下 bar旁边有家vintage massage按的也很舒服 宁曼路真的是内容很丰富了

总体上5天行程感觉吃喝都没有太踩雷的 想念清迈[哭惹R]
——————",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,老高潮汕菜馆 Lao gao Teochew Cuisine,中餐厅,เลากาว เตี่ยจิ๋ว,居民区,中餐用餐/中国胃,0,既有全量候选,https://www.xiaohongshu.com/explore/6a7718a4000000000600692b?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：清迈海外解馋本命中餐
正文：在清迈旅居太久，格外馋一口正宗中式烟火气
深挖两家口碑老牌中餐厅，味道完全复刻国内口味，告别寡淡泰餐，思乡味蕾直接被治愈✨
①老高潮汕菜馆 Lao gao Teochew Cuisine
实打实潮汕老馆子，老板是潮汕人
卤水拼盘品类齐全，卤肚、卤肉入味软烂，咸香十足
鲜丝瓜清汤清爽解腻，爆炒牛肉镬气拉满
酸菜炒肥肠和酸辣土豆丝满满家常味
菜式家常接地气，口味清淡适口，适合想吃清淡家常菜的朋友
藏在居民区里，庭院绿植繁花氛围感十足，环境安静自在，吃饭很惬意
老板说融合了各个地方的口味，我们点的就很家常很有川渝家常的味道
5个菜花费630泰铢，满满的性价比
②Dao Chinese Restaurant
主打麻辣江湖川菜，红油冒菜料足丰盛，麻辣鲜香特别够味
凉拌耳丝、拍黄瓜地道中式凉菜，荤素搭配刚刚好
重油重辣完美适配爱吃川菜胃，异国他乡吃到这一口太治愈，三个菜花费不到100人民币
分量实在，性价比在线，留学生、旅居党聚餐首选
旅居泰国日常吃多冬阴功、咖喱，总会想念家乡饭菜
这两家没有网红溢价，都是深耕多年的老牌老店，口味靠谱不踩雷
来清迈旅游/长期居住，想吃中餐直接照着冲，不用盲目踩坑
小贴士：两家距离不远，可以按需选择口味，爱吃清淡选潮汕菜馆，爱吃麻辣选Dao川菜馆
#清迈美食[话题]# #清迈中餐推荐[话题]# #清迈旅居[话题]# #泰国清迈探店[话题]# #海外中餐[话题]# #清迈旅行攻略[话题]# #清迈留学生日常[话题]##清迈[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,临河泰式餐厅,泰式与本地餐厅,ครัวย่า,清迈机场附近临河,泰式美食/地方风味,0,既有全量候选,https://www.xiaohongshu.com/explore/6767b45f0000000013019fa3?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：清迈  不舍得分享的店19/100
正文：清迈私藏好店系列

-
🏠店名:：ครัวย่า
☕️菜单：人均100-150r，不过丰俭由人
🕛营业时间：9am-4pm
📍地址：4/1 ซอย 12, ถนนพระปกเกล้า, ตำบลศรีภูมิ อำเภอเมือง, Mueang Chiang Mai District, Chiang Mai 50200, Thailand

-
ครัวย่า的意思是krua奶奶的餐厅
这是一家位于✈️清迈机场附近、临河的泰式餐厅
开了30多年，食谱从奶奶辈一代传一代
对于泰国人来说是十分传统怀旧的口味

-
📖餐厅的菜单是中部地区的泰式菜单
很多菜式都是泰中、泰南的特色
在清迈想尝尝泰南口味，就来这里吧！
不论料理的味道🍲还是优雅的环境🏝️
你不会失望

-
🥘虾酱香辣炒饭和各色泰式咖喱，是几乎每桌都会点的特色菜式
🥗南部的沙拉、猪肉末卷粉也值得一尝
当异域口味的酱汁触及舌尖的一刻
味蕾激起探险般的兴奋

-
🍛绿咖喱米线和黄咖喱鱼块也很美味，整体都不错，推荐尝试
吃完正餐，用甜蜜的回味收尾，来一碟芒果糯米饭，很满足🎊

Tips:
1/建议天气好的时候来哦，下雨的话河边用餐不合适，阳光明媚的时候更漂亮
2/隔壁就是一家咖啡厅，来河边喝一杯再去吃饭吧
3/有时候可能会有小型活动，如果想临河用餐，去之前先电话预定一下比较妥当～

#清迈[话题]# #清迈探店[话题]#

#清迈旅行[话题]# #慢节奏旅行[话题]#
#清迈餐厅[话题]# #宝藏餐厅分享[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,聋哑人咖啡店,咖啡馆,cafe de sot,,咖啡休闲/轻食,0,既有全量候选,https://www.xiaohongshu.com/explore/6968b1bd000000002203acf9?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈古城！值得反复去的chill绿茵咖啡店！💚
正文：☕️第二家：Cafe De Sot
是我很爱的一家咖啡店了，因为环境实在是太美好了！有绿树、鲜花、人造瀑布和水雾。阳光洒下来，非常治愈放松。大部分店员是聋哑人，里面还有他们的周边产品售卖，不是网红店，周围还有各种居民区小吃店，咖啡甜点价格友好！[喝奶茶R]",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,美萍河餐厅,酒吧与餐吧,sai ping bar & restaurant,临河(对面瓦洛洛市场),饮酒社交/夜生活,0,既有全量候选,https://www.xiaohongshu.com/explore/65b7190d000000002c039cd0?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：No1 清迈美萍河餐厅
正文：谷歌搜索：Sai Ping Bar & Restaurant
营业时间：11:00-午夜",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,排骨汤,餐厅与本地美食,ราชาหมูทอด-เล้งแซ่บ,清迈大学后门夜市,正餐/地方美食,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/6a8bd76d0000000037034c97?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：🇹🇭“清迈必吃榜” 我心中的top5🖐🏻🍲
正文：1️⃣ 排骨汤ราชาหมูทอด-เล้งแซ่บ
去清迈大学后门夜市首选！酸酸辣辣真的超级香！！",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,瀑布咖啡厅,咖啡馆,wtf coffe camp,山腰之间,咖啡休闲/轻食,0,既有全量候选,https://www.xiaohongshu.com/explore/6a7de4d6000000003300aa3b?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：清迈可以泡上一整天的宝藏瀑布咖啡厅WTF✨
正文：真心建议来清迈一定要把这家安排进行程！
藏在山腰之间，拥有私享瀑布与山涧溪流🌊
喝茶看景，还能踩水溯溪发呆，氛围感松弛拉满，老人小孩都适配。
📍导航：WTF coffe camp
🎫门票：100泰铢/人，小朋友免费，其中50泰铢可店内消费抵扣
🍕必点披萨，可以拉丝，味道超出预期
⚠️出行重点：建议包车或者自驾进山！
山里位置偏僻，打车过来之后很难叫到返程车，非常容易被困。
我们当天包车先打卡山顶R Roon Cafe，之后下山直奔WTF吃午餐，慢悠悠消磨一整个惬意下午。
回程时间充裕还可以顺路去Marino Sheep Farm🐑
奈何WTF实在太舒服，我们直接沉醉于此，把下一站景点直接取消掉。
ps:近期都在清迈旅游，继续分享干货，大家保存关注奥，有问题随时联系哈[害羞R]
#清迈旅行[话题]# #清迈咖啡馆[话题]# #清迈小众景点[话题]# #清迈包车[话题]# #清迈湄林[话题]##山间小瀑布[话题]# #山里的咖啡店[话题]# #WTF[话题]# #藏在瀑布里的咖啡厅[话题]# #瀑布[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,巧克力店,甜品与烘焙,khom chocolatier house,古城,甜品小吃/休闲打卡,0,既有全量候选,https://www.xiaohongshu.com/explore/69d220ce000000001b000cf4?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈古城好店 纯主观版
正文：3️⃣khom chocolatier House p6-10
🍫古城里面环境很不错的一家巧克力店，适合下午来坐坐（我是吃完phithi顺路过来的），有很多产地的巧克力，还有很多明信片和可爱精致的小玩意。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,日式刨冰,甜品与烘焙,sofuto cream,,甜品小吃/休闲打卡,0,既有全量候选,https://www.xiaohongshu.com/explore/69a04e34000000001a029dd0?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：清迈人生冰店 SOFUTO CREAM
正文：人生吃到过的最好吃的冰激凌！！！
每天都要去炫一个，回国以后念念不忘[喝奶茶R]
舒芙蕾也超级超级好吃，草莓味儿更佳～
#清迈sofuto[话题]#
#清迈[话题]# #清迈美食[话题]# #日式刨冰[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,三角梅咖啡馆,咖啡馆,nowhere coffee brewers,古城,咖啡休闲/轻食,0,既有全量候选,https://www.xiaohongshu.com/explore/6a0ee41400000000360034ae?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：清迈｜三角梅下站谁都美🌸附准确地址
正文：Nowhere Coffee Brewers
清迈古城三角梅网红小咖啡馆，门口一棵超大三角梅树，紫粉色花瀑，院子日系+复古风，人少好拍、咖啡便宜。
📍 精准地址（直接复制导航）
• 英文：20 Moon Muang Rd Lane 6, Tambon Si Phum, Mueang Chiang Mai District, Chiang Mai 50200, Thailand

⏰ 营业时间
• 11:00–20:30（周一到周日）
• 三角梅最佳：11月–4月（1–3月最盛）
🌸 三角梅机位（必拍）
1. 门口大树三角梅（C位）：整棵树垂满紫粉花，站马路对面拍全景，门头+花+白墙，日系清新。
2. 庭院三角梅角落：花树+复古桌椅+白墙，光斑好看，坐拍/俯拍都可。
3. 窗边花影：花从窗外探进来，侧脸/背影氛围感。
☕ 咖啡&价格
• 主打：自家烘焙清迈本地豆，Dirty、拿铁、手冲都不错
• 人均：60–90泰铢，性价比高
• 推荐：Dirty Coffee、玫瑰拿铁
💡 避坑&穿搭
• 最佳拍摄：11:00刚开门（人最少）、16:30–18:00（柔光）
• 穿搭：白/米/浅粉/浅蓝，避开大红，和紫粉三角梅超搭
#清迈[话题]# #清迈旅行[话题]# #清迈攻略[话题]# #泰国[话题]# #旅行[话题]# #一种很新的旅行记录方式[话题]# #泰国旅行[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,森林餐厅,泰式与本地餐厅,mai heun 60,湄林地区,泰式美食/地方风味,0,既有全量候选,"https://www.xiaohongshu.com/explore/69ff26ab000000001b021eaa?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a576d30000000000c003001?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a00f630000000022030328?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：🇹🇭清迈必吃/全球top10森林餐厅
正文：黑森林餐厅 Khaomao-Khaofang，像一座藏在城市边缘的“森林花园”，连泰国皇室诗琳通公主也造访过。

菜系主打泰北料理与经典泰式风味，新鲜香料与在地食材碰撞出层次丰富的味觉体验[猪头R]

冬阴功汤我会觉得有点酸，不是很推荐
咖喱软壳蟹真的很好吃很下饭，基本上去哪家店只要menu有我们就一定会点
冰沙草莓的会有点酸，椰子芒果好喝～

#森林系餐厅[话题]# #户外花园餐厅[话题]# #大自然餐厅[话题]# #花园餐厅旅游[话题]# #泰国菜[话题]#

「2*混合贴」
标题：来清迈旅行， 这7家高颜值咖啡馆一定要收藏！📸☕
正文：宛如童话世界的森林餐厅，
瀑布、薄雾和绿意环绕，
是清迈最受欢迎的拍照地点之一。

「3」
标题：仙女必去～清迈现实版绿野仙踪🧚♀️
正文：🇹🇭清迈不只有古城和宁曼路，想要逃离喧嚣，真的要去湄林地区转转。这家餐厅🍽️绝对是我这次旅程的高光时刻，从进门的那一秒开始，就像误入了童话世界。

屋子里和庭院里种满了各种蕨类植物、兰花，配合人造水雾，仙气飘飘，超级凉快！还有小桥流水和迷你瀑布，随手一拍📸都是大片。

📝 菜品推荐！
北方拼盘：想一次尝遍各种风味的可以点这个，包含猪皮、辣椒酱、蔬菜等，非常地道 。
牛肉米粉：汤底浓郁，牛肉软烂，喜欢汤粉的点这个不会错。
罗勒炒猪肉饭：泰式国民盖饭！罗勒叶的香气超下饭，辣度可选，本地人常点。
水牛肉配辣椒酱：泰北传统菜！水牛肉肉质紧实有嚼劲，配上特制辣酱，味道很特别。
炒米粉：锅气十足，和泰式炒河粉类似，酸甜开胃。
芒果冰沙：甜品星人最爱！芒果超甜，搭配绵密的冰沙，太适合炎热的天气了。

如果你计划去湄林或者蒙占山玩，这里简直是最合适的歇脚点，在森林里吃完饭后上山吹风，又是完美💯的一天。

🔍：Mai Heun 60
📍：204, 1, San Pong, Mae Rim District, Chiang Mai 50180泰国

#泰国[话题]# #清迈美食[话题]# #清迈探店[话题]# #泰国旅游[话题]# #网红餐厅[话题]# #湄林[话题]# #爱丽丝梦游仙境[话题]# #泰北菜[话题]# #森林系餐厅[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,泰北瓦罐小火锅,火锅与烧烤,mooyim jimjum hotpot restaurant,宁曼路附近,火锅烧烤/多人聚餐,0,既有全量候选+本轮定向补采增强,https://www.xiaohongshu.com/explore/6a340d16000000000f016f01?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈｜这6家店都给我去！！！
正文：▫️地址：Mooyim  JimJum Hotpot Restaurant
▫️人均：30+",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,泰北小火锅,火锅与烧烤,หมูจุ่มเจ้โส；moo jum jae so,古城外东边,火锅烧烤/多人聚餐,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a8de74d000000000402845d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5deb0b0000000011014446?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a3271d2000000001702eed7?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：清迈人均¥30的好吃泰北小火锅！！🍲
正文：味道还不错～主要是这性价比也太高了…4个人才吃了¥147…付款时候我都惊呆了！都是小盘菜 大概点了30多盘！！
推荐：
粉丝！！好吃！猪肝、牛肉丸、鱿鱼🦑、小玉米🌽、牛肉
缺点就是太热了😭🥵真的里面跟蒸炉一样😭吃完一身汗 建议坐室外的桌 人真的爆满 生意很好这家店
📍
Mooyim JimJum Hotpot Restaurant หมูยิ้มจิ้มจุ่ม
#泰国菜[话题]# #异域风情美食[话题]# #小火锅[话题]# #清迈探店[话题]# #清迈美食[话题]# #清迈旅居[话题]# #清迈餐厅推荐[话题]# #清迈旅行[话题]# #泰国美食[话题]#

「2」
标题：清迈泰北小火锅你的中国母亲来了
正文：宁曼路附近的泰北瓦罐小火锅，三天吃了两次的，大多数19铢一碟，分量很小，建议先来一轮喜欢的再追加，人均二十多人民币吃到撑！
环境和服务是没有的，建议坐在店外，风扇吹吹稍微凉快些，店内炭火有点熏眼睛。
落座先上锅底和蘸料，汤底是清甜香料味，绿色酱很辣，红色酱偏甜；肉类很嫩，烫完肉类再烫蔬菜，最后加鸡蛋粉丝收尾😋
📍 Mooyim JimJum Hotpot Restaurant
#清迈[话题]# #清迈美食[话题]# #泰北美食[话题]# #泰北瓦罐小火锅[话题]#

「3」
标题：超便宜清迈泰北小火锅推荐！！本地人扎堆！
正文：跟随小红书姐妹推荐来的，就在古城外东边
🍲我们点的是涮烤一体锅（也有瓦罐火锅）
🥩食材总体蛮新鲜的，份量也合适，对于吃惯川味的人来说，火锅可能自身味道偏淡，但是蘸料很好吃！，个人觉得那个绿色的蘸料最好吃，酸酸的但又很清爽。

❗❗❗重点是这一顿超级便宜！！！图5是菜单，可以看到一盘也就20🐷，性价比超级高！！我们3个人吃完人均不到30rmb！老板在最后结账的时候还给我们抹了零[赞R]

⚠️建议大家不要点店内的可乐芬达一类的饮料，喝起来味道怪怪的，很像那种色素饮料，建议自己带水去。

地址📍谷歌或grab搜：หมูจุ่มเจ้โส
建议早点去，饭点人多，我们大概排了半个多小时，不仅有游客，本地人也挺多的，泰语声音此起彼伏，仿佛在听泰剧哈哈哈
#清迈[话题]# #清迈美食[话题]# #清迈旅行[话题]# #food[话题]# #泰国[话题]# #泰北菜[话题]##泰北小火锅[话题]# #没有什么是一顿火锅解决不了[话题]##清迈古城[话题]# #泰国美食[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,泰式糖水铺,甜品与烘焙,ขนมหวานช้างม่อย,古城东门,甜品小吃/休闲打卡,0,既有全量候选,https://www.xiaohongshu.com/explore/69860e8d000000000a0327d1?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：泰国清迈离古城最近的好吃泰式糖水铺
正文：就在古城东门出去一点点路
很火爆 当天晚上十点多 都还要排队
营业到凌晨1点
开摩托车的要注意店门口那条路是单行道
回去的时候别逆行

地址  克隆旺参买 ขนมหวานช้างม่อย
#清迈[话题]# #泰国[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,田园咖啡店,咖啡馆,smile lanna coffee,古城附近,咖啡休闲/轻食,0,既有全量候选,https://www.xiaohongshu.com/explore/68e0e1200000000004010629?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：☕️清迈古城边神仙咖啡店！田园雾霭+仙气飘飘
正文：在清迈古城附近挖到宝藏咖啡厅了
Smile Lanna Coffee 直接纳入我的私藏清单！

🌳景色主打田园风光+仙气缭绕
水汽飘起来时真的绝美
坐下喝咖啡像在仙境

☕️点单推荐：
椰子咖啡（建议加点糖更顺口）
巧克力蛋糕（甜度刚好不腻不苦）

💝店员超暖心！
看到我带着行李主动帮忙寄存
喝完咖啡再去取超方便

#清迈咖啡馆[话题]# #人间仙境[话题]# #古城咖啡店[话题]#

✨Tips：记得晴天☀️去看雾气缭绕的美景，带行李也不用担心～",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,涂鸦咖啡店,咖啡馆,bart coffee,古城小巷,咖啡休闲/轻食,0,既有全量候选,https://www.xiaohongshu.com/explore/6a60bb4c0000000005039c1e?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：清迈｜一条小巷子里的宝藏咖啡店和文创店
正文：【Bart coffee】(图1–图11)
藏在清迈古城罗望子树下的涂鸦咖啡店，一间只有零星几个座位的迷你窗口小店，整面墙壁写满全世界游客的随笔与涂鸦，各国语言、随手简笔画，藏着无数人的旅途碎片🧩

dirty强推，问了店主大叔制作dirty的咖啡豆和牛奶均来自泰国本地，豆子偏中深烘，牛奶香浓，特别的是dirty顶部的一层焦糖，与新鲜萃取的咖啡浓缩和牛奶结合后大口饮下，好不mei miao😌追加一杯热拿铁，也不差，豆子的油脂出来了，拉花也很好，评价这杯拿铁在上海卖也很有竞争力。

💡菜单见图11(咖椰吐司不是每天都有的，卖不卖纯看店主心情) 另问了店主每天营业时间以google map为准，大概是10:30-14:30，⚠️注意卖完就关门尽早去。

【A Journey In Posters】
文创小店，跟Bart coffee在同一条巷子，是一家售卖海报、明信片、冰箱贴的专门店。店里同时有其他泰国本土艺术家的作品和文创类。

💡冰箱贴、明信片现在的活动都是买3送1，自留送人两相宜，图案原创所以不用担心撞款。⚠️整条巷子不大🈚️洗手间，打车不好进入。

#MyTravelJournal[话题]# #笔记灵感[话题]# #我的咖啡日记[话题]# #清迈[话题]# #清迈旅行[话题]# #清迈美食[话题]# #weeklypick[话题]# #drivecation[话题]# #一种很新的旅行记录方式[话题]# #清迈探店[话题]# @本地薯 @美食薯 @馋薯 @艺术薯 @人文薯 @热点薯 @潮流薯 @潮流情报官 @薯条小助手 @薯队长 @薯管家",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
