行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
曼谷,交通服务,Asok站,交通节点与游船服务,Asok BTS/MRT Station,,到达/换乘/码头/出海,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/69ac5857000000001600b7f0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a36921f000000000f0327f2?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：第一次来曼谷教你坐地铁买票换乘保姆级攻略
正文：[向右R]地铁蓝线Sukhumvit素坤逸站可以换乘天铁绿线Asok站，很近，3号出口出站走上来就是BTS站Asok（图13）

「2」
标题：曼谷交通｜BTS天轨vs MRT地铁一次分清楚
正文：[偷笑R]去曼谷出差踩过无数坑，终于搞懂BTS和MRT！好多人刚来分不清，白白绕路浪费时间，一次性给姐妹们说通透～
简单一句话区分：BTS是天上跑的空轨，MRT是地下地铁，两套完全分开，卡不能通用哦
🚈 BTS天轨（逛街跑客户首选）
架在高架桥上，坐车还能顺便看曼谷街景，视野超舒服
[赞R]一共两条主线：素坤逸线、席隆线
市中心热门商圈全覆盖：Siam、Asoke、Phrom Phong全在这条线上
[斜眼R]平时见客户、逛商场、打卡网红餐厅，出门直接冲BTS准没错
🚇 MRT地下地铁（跑展馆专用）
全程在地底，不受路面堵车影响，运行超稳
[得意R]主流是蓝线、紫线，主打穿越老城区和会展区域
要是去QSNCC会展中心，必须坐MRT，BTS到不了这边
✨重中之重换乘站Asok，选酒店直接锁这里！
[得意R]BTS Asok站 ↔ MRT Sukhumvit站
天桥步行就能换乘
[赞R]住这边优势拉满：
见客户坐BTS直达各大写字楼；
参展逛QSNCC换乘MRT超方便；
[色色R]出站就是Terminal21商场，吃饭逛街走路几分钟，商务出行全能兼顾
最后总结下，记牢不迷路
[点赞R]逛街商务见客户=坐BTS天轨
[okR]去展馆、老城区=坐MRT地铁
[鼓掌R]住宿优先Asok，双轨换乘去哪都方便
#曼谷交通[话题]# #曼谷出差攻略[话题]# #曼谷BTS[话题]# #曼谷MRT[话题]# #泰国出行干货[话题]# #曼谷住宿推荐[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,交通服务,Bang Sue站,火车站,Bang Sue Railway Station,,城际交通/到达离开,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/69a470d3000000002603f701?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ac5857000000001600b7f0?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：曼谷中央火车站坐老火车到华南蓬
正文：下车出站找到10号门那一侧（不一定从10号门出去），背对火车站往左走，会看到图4，图4几乎没台阶是平的，然后走去Bang Sue站台买票即可，我早上出发的，看到屏幕上去Bangkok (华南蓬）站都是2号站台，一个人2🐷，上车后没人检票，几乎没看到游客，座位像国内地铁那种，不过车厢没那么新，还是很空，基本上都有座位。

「2*混合贴」
标题：第一次来曼谷教你坐地铁买票换乘保姆级攻略
正文：[向右R]地铁蓝线Bang Sue站 3A出口出站可以换乘廊曼机场线（红线）曼谷中央火车站去大城府，清迈（图15）",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,交通服务,Makkasan站,机场,Makkasan ARL/MRT Station,,航班到达/离开,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/6a776f350000000006005e16?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5866bf000000000100d286?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ac5857000000001600b7f0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a86dd4300000000330193c8?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：全新曼谷素万那普机场各种公共交通乘坐指引
正文：🔶换乘蓝色地铁：买票到Makkasan站，35铢/人

「2*混合贴」
标题：曼谷丨素万那普机场到市区交通攻略-实测版
正文：--（换乘MRT蓝线）到Makkasan站：35泰铢（耗时约30分钟）

「3*混合贴」
标题：第一次来曼谷教你坐地铁买票换乘保姆级攻略
正文：[向右R]地铁蓝线Phetchaburi站3号口出站可以换乘机场快线Makkasan站，800米步行10分钟左右，需要出站重新买票，有连廊不晒（图12）

「4*混合贴」
标题：曼谷攻略机场快线，不堵车丝滑进城真的香！
正文：Makkasan站（换乘MRT）
全程大概30分钟就能到市区换乘点，无缝衔接MRT和BTS，去哪儿都方便～

⏰运营时间：05:30-23:50
每10-15分钟一班，基本不用等太久

⚠️缺点也有：",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,交通服务,Mo Chit站,交通节点与游船服务,Mo Chit BTS/MRT Station,,到达/换乘/码头/出海,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/67d092d6000000001203fb0c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ac5857000000001600b7f0?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：🚌曼谷Mochit 2→芭提雅丨2025.3大巴攻略
正文：- BTS：坐到 Mo Chit站，1号出口出站后打车（约50泰铢）。

「2*混合贴」
标题：第一次来曼谷教你坐地铁买票换乘保姆级攻略
正文：[向右R]地铁蓝线Chatuchak Park乍都乍公园站可以换乘天铁绿线Mo Chit站，1出口出站换乘
100米左右，很近，上电梯在BTS站重新买票（图16）

欢迎关注博主以获得最新泰国交通攻略，我的每篇笔记都会定期维护，标注更新时间，确保信息的准确和时效性",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,交通服务,N13 Phra Arthit码头,码头与渡轮,Phra Arthit Pier,考山路,码头换乘/乘船出海,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/69c54a5c00000000210130b4?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：终于有篇笔记能把湄南河游船说清楚了
正文：大家好，我是阿K。
很多人来 Bangkok，一提到夜游 Chao Phraya River，第一反应就是订那种几百块的观光船。
但其实，本地人更常用的一种方式，便宜很多，体验也不差。
———
🚢 湄南河“水上公交”
如果你想试试，可以直接打车到
📍 Phra Arthit Pier
买票的时候说 Blue Line / Blue Flag 就行
💰单程：40泰铢
💰一日票：150泰铢（当天随便坐）
⚠️ 大部分码头是只收现金的
———
⏰ 什么时候坐更值？
别白天去。
白天的河水偏浑，整体观感一般。
建议直接卡 17:30—18:00 左右上船，
一趟下来基本能同时看到：
🌇 日落
🌃 夜景亮灯
这才是湄南河最好看的时间段。
———
📍 上船细节（很多人会忽略）
✔️ 不用太早买票
提前10分钟左右就够了，买太早反而要一直等，还不能退
✔️ 想坐就早点排队
先上船的人更容易有位置，不用全程站着
✔️ 优先去二层露天
视野更开阔，拍照也不会被玻璃反光影响
如果想看重点景观，可以尽量坐右侧
———
🌃 路线会经过哪些地方
这条线基本把河岸经典都串了一遍：
• Wat Arun
晚上亮灯之后很好看，远看像一座浮在水上的金色塔
• Grand Palace 一带
夜晚人少一点，整体氛围更舒服
• ICONSIAM
———
⚠️ 几个容易踩坑的点
1️⃣ 看旗子，不看船
蓝旗才是观光线，橘旗/绿旗很多是通勤船
2️⃣回程不用再花钱
Asiatique The Riverfront 有免费接驳船到
📍 Sathorn Pier
———
其实像这种“便宜但体验不错”的玩法，在 Bangkok 还有很多。
我后来把这些，包括：
✔ 不同区域怎么安排更顺
✔ 夜市 / 餐厅怎么选不踩雷
✔ 哪些体验其实可以直接跳过
都整理进了一份《曼谷实操型旅行攻略》里。
如果你是第一次来，不想自己一点点拼信息、边玩边试错，
👉 这份整理好的版本，会帮你省掉不少时间（入口在笔记左下角）。#曼谷[话题]##曼谷打卡[话题]##曼谷美食[话题]# #曼谷旅游[话题]# #曼谷旅行[话题]# #曼谷探店[话题]# #曼谷拍照[话题]##曼谷购物[话题]# #曼谷咖啡[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,交通服务,Phaya Thai站,机场,Phaya Thai ARL/BTS Station,,航班到达/离开,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/6a776f350000000006005e16?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5866bf000000000100d286?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a86dd4300000000330193c8?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：全新曼谷素万那普机场各种公共交通乘坐指引
正文：🔷换乘绿色天铁：买票到Phaya Thai 站，45铢/人
买票进站方式：[一R]自助机器，接受100泰铢以下的纸币和硬币，[二R]人工窗口买票[三R]有闪付功能的信用卡，借记卡（需要确认开通国际闪付）

「2*混合贴」
标题：曼谷丨素万那普机场到市区交通攻略-实测版
正文：--（换乘BTS素坤逸线）到Phaya Thai站：45泰铢（耗时约40分钟）

「3*混合贴」
标题：曼谷攻略机场快线，不堵车丝滑进城真的香！
正文：Phaya Thai站（换乘BTS）
全程大概30分钟就能到市区换乘点，无缝衔接MRT和BTS，去哪儿都方便～

⏰运营时间：05:30-23:50
每10-15分钟一班，基本不用等太久

⚠️缺点也有：",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,交通服务,Sala Daeng站,交通节点与游船服务,Sala Daeng BTS/MRT Station,,到达/换乘/码头/出海,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/69ac5857000000001600b7f0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/699540b3000000000a02d733?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：第一次来曼谷教你坐地铁买票换乘保姆级攻略
正文：[向右R]地铁蓝线Si Lom世隆站换乘BTS天铁绿线Sala Daeng站，有连廊不晒，2号出口出站走600米8分钟左右（图14）

「2」
标题：🚇MRT—BTS｜Silom（是隆）换乘怎么走？
正文：MRT 转 BTS 我最常在 Silom（是隆）换乘
换乘很简单，就是路绕绕的，第一次很容易走懵🥲

✅ MRT Silom 站 → BTS Sala Daeng 站
1）先从 MRT Silom 站 2号出口（Exit 2）出去
2）到出口位置可以看到指示牌— BTS Sala Daeng Station
3）上到出口后直接右转（这个很关键！）
4）右转后，沿着过道走出去，右手边会看到上行电梯
5）坐电梯上去，就看到 BTS Sala Daeng Station 的指示牌
6）跟着牌子一直直走，很快就会看到 BTS 入口啦

🏬 顺便说下：2号口出去也能到Central Park
- 从 2号出口出去：也可以直接到 Central Park 的 1楼（或许是M\G层的，曼谷商场楼层太复杂了🥲）
- 如果你已经坐上行电梯上去：电梯上去后 左手边 还有 Central Park 的另一个入口，也可以直接进去👍

🎫 小贴士
看到自助机可以用微信/支付宝
但自助机有时候真的会：找不到想去的站哈哈哈🤣
👉 找不到就别纠结：直接去人工窗口，把目的站给工作人员看就可以～
#曼谷交通[话题]# #MRT[话题]# #BTS[话题]# #Silom[话题]# #SalaDaeng[话题]# #曼谷攻略[话题]# #换乘攻略[话题]# #地铁[话题]##泰国旅行[话题]#  #泰国[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,交通服务,Siam站,交通节点与游船服务,Siam BTS Station,,到达/换乘/码头/出海,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/6a746d6a000000002402ea30?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：曼谷公共交通攻略
正文：1️⃣Siam 站代码是cen，英文中心的缩写。它是两条bts 换乘站，也是曼谷的中心。以暹罗广场Siam 站为中心，向东第一个站，用E1表示。向北用N1.N2表示。车站代码不仅方便了记忆，而且还能知道车站位于曼谷城市的哪个方位。
2️⃣圆圈中的数字，代表到这一站的价格。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
攀牙府,交通服务,库拉布里港,码头与渡轮,Kuraburi Port,,码头换乘/乘船出海,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/68aef688000000001c012d93?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：Day135🇹🇭苏林群岛攻略
正文：- 库拉布里港：天气正常时，从港口到岛屿大约需要45分钟。
- 船票预订：建议提前预订船票，可在当地旅行社或码头附近的票务点预订。
-
[彩虹R]住宿推荐
- 露营：苏林群岛提供露营场地，能让你更亲近自然，感受海岛的宁静。露营费用相对较低，是一种性价比高的选择。
- 木屋：岛上也有一些木屋可供选择，但费用相对较高。木屋通常设施较为简单，但能提供更好的遮蔽和舒适度。
- 度假村：如果预算充足，可以选择岛上的度假村，享受更高端的服务和设施。
[彩虹R]玩乐攻略
- 浮潜：苏林群岛是浮潜爱好者的天堂，这里的海水清澈见底，海底生物丰富。浮潜点众多，如Chong Kad、Mae Gulf和The Tao Gulf等，你可以在这里看到五彩斑斓的珊瑚和各种热带鱼类。浮潜设备可在岛上租赁，也可以自己携带。
- 参观莫肯族村落：莫肯族是生活在安达曼海上的游牧民族，他们有着独特的生活方式和文化习俗。你可以在这里了解他们的传统技艺和生活方式。
- 丛林徒步：岛上覆盖着茂密的热带雨林，你可以参加丛林徒步活动，探索岛上的自然风光。
- 海滩休闲：在苏林群岛的海滩上享受阳光沙滩，放松身心。
[彩虹R]美食攻略
- 海鲜：苏林群岛的海鲜非常新鲜美味，你可以品尝到各种当地捕捞的海鲜，如螃蟹、鱼等。Bangkrang农场住宿附近的软壳蟹养殖场，提供蒸黑蟹、蒜蓉炒软壳蟹等多种螃蟹美食。
- 热带水果：岛上和周边地区盛产各种热带水果，如芒果、菠萝等。
- 当地特色菜肴：尝试一些泰国当地特色菜肴，如冬阴功汤、绿咖喱鸡等。
[彩虹R]注意事项
- 环境保护：岛上生态环境优美，游客应自觉保护环境，不要乱丢垃圾。在浮潜时，不要触碰海底生物和珊瑚。
- 防晒防虫：岛上阳光强烈，要注意做好防晒措施。同时，也要注意防蚊虫叮咬。
- 安全第一：在进行水上活动时，要听从工作人员的指导，注意安全。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
攀牙府,交通服务,拉姆码头,码头与渡轮,Laem Pakarang Marina,考拉镇,码头换乘/乘船出海,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/68aef688000000001c012d93?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：Day135🇹🇭苏林群岛攻略
正文：- 塔普拉姆码头：天气正常情况下，从港口到岛屿大约需要2个小时。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
攀牙府,交通服务,塔普拉姆码头,码头与渡轮,Thap Lamu Marina,,码头换乘/乘船出海,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/68aef688000000001c012d93?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：Day135🇹🇭苏林群岛攻略
正文：- 塔普拉姆码头：天气正常情况下，从港口到岛屿大约需要2个小时。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
攀牙府,交通服务,Ao Por码头,码头与渡轮,ao por pier；奥波码头；ao por pier/奥波码头,普吉岛东北部,码头换乘/乘船出海,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a6cdb8b00000000330104fc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69cb5ae9000000001d01aa11?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：布吉岛2026全新游艇出海 攀牙湾007岛一日游
正文：Ao Por码头➡️Naka Yai Island纳卡亚伊岛➡️Hong Island红岛➡️James Bond Island詹姆斯邦德岛➡️傍晚日落巡航返回Ao Por码头

[看R]两种出行方案
方案1: 拼船 共享行程（JOIN TRIP）
一日游行程8小时，分为：标准座位&VIP座位🉑️选
航行时间：11:00-19:00（8小时）

方案2: 全天私人整船包船（PRIVATE FULL DAY）
时长8小时，出发时间🉑️定制，最多60人

✅包含拼船全部项目，再加专属升级福利：
专属私人主厨👨🍳，船上精致料理，气泡葡萄酒🍷/香槟🍾️，🉑️自由定制游玩线路
💡额外加💰🉑️选：私人卧室套房

「2*混合贴」
标题：带你探索攀牙湾一日游｜James Bond Island
正文：行程从 Ao Por Pier 出发，团队与导游热情迎接后，正式启程驶向安达曼海。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
攀牙府,交通服务,Ban Nam Khem 码头,码头与渡轮,Ban Nam Khem Marina,,码头换乘/乘船出海,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/68aef688000000001c012d93?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：Day135🇹🇭苏林群岛攻略
正文：- Ban Nam Khem码头：在正常天气条件下，从港口到岛屿大约需要1小时30分钟。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
攀牙府,交通服务,HinRomPier,长尾船码头,欣罗姆码头,攀牙湾入口,跳岛游,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/66e1103e0000000027000e7f?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：攀牙2天纯玩真实体验
正文：还是值得选择几个岛屿玩一下。开车到HinRomPier码头。我们并没有选择非常热门的Jame bond岛（因为上去就看一块石头还要花300泰铢）没什么意思。也没选择水上村庄（就是漂浮在水上的一个村庄也没什么可看的）我选择了3个岛（hong island/keaw cave/nok krariang cave）➕一个皮划艇。没有人拼长尾船[笑哭R]就两个人包了一条船2000泰铢。（如果人多的话一条船也是这个价格，但是皮划艇估计还是要再加点钱）
先去了一个岩洞，里面非常黑，最好自己带一个手电筒，我们把岩洞爬了一圈，汗流浃背。也可以选择站在下面随便看看[笑哭R]。Hong island很不错，我们下船做了一个皮划艇，有人帮忙划和介绍。去了几个景点，后来下了一场大雨，也是不同的体验。最后一个景点因为大雨估计关门了，就换了一个小岛沙滩走走。
旅行就是这样计划赶不上变化，变化也会带来不同的体验，遇到不同的人。#攀牙湾[话题]# #攀牙[话题]# #泰国自由行攻略[话题]#",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
攀牙府,交通服务,Jian Wanich Pier,轮渡码头,建瓦尼奇码头,返回普吉,跨岛交通,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/65c841f0000000000c007228?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：如何去瑶亚岛（Koh Yao yai）也叫大长岛
正文：图10就是回去的轮渡船 船舱，14:00开船这个回去的没有空调船票150泰铢一人，儿童80泰铢（我们发现他们收欧美人200泰铢/人，上船后我们告诉一起买票的外国人 他自己下去找差价，船家给退差价了[害羞R]）还谢谢我们[偷笑R]。坐一小时10分钟左右就到达普吉岛了。到达码头是：Jian wanich pier

之后打车回酒店！
最后一张是各个码头到达瑶亚岛的船！可以参考",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
攀牙府,交通服务,Laem Hin Pier,轮渡码头,莱姆欣码头(皇家码头),瑶亚岛方向,跨岛交通,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/65c841f0000000000c007228?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：如何去瑶亚岛（Koh Yao yai）也叫大长岛
正文：瑶亚岛有很多个码头，所以我想找blue bay Resort（我入住的酒店）最近的码头，图2-4是出发码头的位置码头名字：Laem hin pier 好像叫皇家码头，（请到普吉岛后用谷歌地图打开，在国内搜不到这里）14:00开船.船票成人140泰铢/人，我家儿童5岁免费。
一个半小时船程，船上开船后有空调，在船上走来走去能看到海上很多水母，不颠簸🐚
可以告诉酒店几点的船接你 或者下船后打tutu车去酒店 这个码头离酒店坐车5分钟 很近！🍀🌱

图五我们在岛上租了个摩托车压护照 600泰铢一天大排量的 有300泰铢小排量的车，我比较喜欢一个摩托旁边带个兜的车 没租到🌚 不过有看到都是外国人在骑。
图6.7.8是拖尾沙滩 骑摩托车去 沙滩最好观赏时间是12点左右 🐚下午去退潮漏出沙滩太多有泥滩就有点脏，涨潮水太多又没办法走过去🪸
虽然瑶亚岛很落后，比较原始，但这一个拖尾沙滩就是值得一去的太美了，拖尾沙滩只有我们一组中国家庭 ，都是欧美人 还很友好的主动帮我们拍家庭合影！🌸",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
攀牙府,交通服务,Sarasin Bridge,跨海大桥,萨拉辛桥,渔村,到达/换乘/交通出行,1,20260901二三线目的地缺口续采,https://www.xiaohongshu.com/explore/68a9e40d000000001b033b38?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：攀牙府渔村里的海鲜小餐馆~普吉岛
正文：🚗🚗从普吉岛北部过个桥就去到了攀牙府，萨拉辛桥（Sarasin Bridge）也算普吉岛的一个冷门景点的，大桥边的渔村里头分布着一些海鲜餐厅

🦐🦑🦞🦪我们找了家本土的小餐厅，座位很少是搭建在海边上的木制架空餐厅，餐厅下的海边有成群的鱼儿[派对R]

海鲜确实新鲜好吃，那个螺非常推荐[赞R]，还有炒蔬菜不知道是什么，但是好好吃的[吧唧R]，这家不管海鲜还是炒饭份量都非常的足，不过就餐环境比较普哈[吐舌头H]",名称在本题引用小红书正文中直接命中；该计数用于名称证据审核，不代表全网提及量或游客热度
普吉府,交通服务,安达曼船务公司,交通节点与游船服务,Andaman Wave Master,Rassada码头3号门柜台,到达/换乘/码头/出海,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/67c037e300000000290125d1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67fa5b9d000000001c0311da?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67a0c5fe00000000290083c9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/682ef1980000000021006821?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：普吉岛-皮皮岛往返船票|性价比选择🚤🌊
正文：🌟 普吉岛和皮皮岛是泰国两大热门旅游岛屿，每天都有很多宝子从普吉去皮皮或者从皮皮去普吉。那么，如何快速买到船票并选择合适的船型呢？今天就来给大家详细讲解一下！
-
📅 船运时间表
大船时间表：图5
快艇时间表：图6、7
-
🚢 大船 vs 🚤 快艇
大船：
优点：空间大，环境舒适，行驶平稳，适合老人、小孩和容易晕船的宝子。
缺点：每天班次较少。
快艇：
优点：速度快，班次多，适合赶行程的宝子。
缺点：空间相对较小，行驶时可能会有些颠簸。
-
🚢 船家选择
安达曼船务公司(Aandanman Wave)
经验丰富的渡轮营办商在安达曼海，成立于1999年。提供普吉岛-皮皮岛-甲米全年定期渡轮服务，到皮皮岛的一日游和过夜包，搭上搭下船到皮皮岛。
-
📍 码头换票位置指南
普吉岛:RASSADA码头三号门ANDAMAN WAVE MASTER柜台
通赛湾:分别有大船和快艇的检票点
皮皮北:在PP ERAWAN PALM RESORT的沙滩上登船
-
📌 小贴士：建议提前预定船票，尤其是在旅游旺季，以免耽误行程。希望这篇攻略能帮到大家，祝大家旅途愉快！🌴✨

有关普吉旅游|旅行攻略|定制出游| 报团等详情都欢迎大家留言、丝我哦~
#泰国[话题]# #普吉岛[话题]# #皮皮岛船票[话题]# #皮皮岛[话题]# #普吉岛船票[话题]# #泰国普吉[话题]# #普吉岛旅游[话题]#

「2*混合贴」
标题：甲米→PP岛选船指南｜教你省钱又舒心
正文：AndamanWaveMaster（AW）
📍码头位置：甲米镇附近（住镇上的选它）
⏰班次：09:00/13:30（可选皮皮岛北直达班次）
💡亮点：
✔️舱位分级（普通/豪华/特等舱，预算足可冲豪华舱！）
✔️特等舱含免费饮料零食，人少安静
✔️部分班次可直接中转皮皮岛北（不用二次买票）
⚖️优缺点PK

「3*混合贴」
标题：普吉岛｜皮皮岛自助游乘船体验及超详细攻略
正文：1. 有快艇和大船，快艇相对来说快些但是更容易晕船。我坐的这个是慢船ANDAMAN WAVE MASTER。
2. 实际出发时间2点，大概4点15到皮皮岛码头。

「4*混合贴」
标题：皮皮岛攻略1（上岛与离岛）
正文：自己也可以在在安达曼船司官网（承运普吉-皮皮岛的船运公司）上订船，网站地址是www.andamanwavemaster.com，这个船司有小红书，是@Andaman Wave Master 。
[二R]码头
上岛要在普吉岛的Rassada Pier出发，找工作人员领船票然后按时上船。皮皮岛上有两个码头，各自是皮皮岛通塞码头（Phi PhiTonsai Pier）和皮皮北（也叫蓝通码头Phi Phi Laemtong），大家定船之前要看好酒店的位置，不要定错码头。离岛也是从皮皮岛的通塞码头或蓝通码头出发，返回到普吉岛的Rassada Pier。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
普吉府,交通服务,芭东码头,码头与渡轮,Patong Pier,芭东海滩,码头换乘/乘船出海,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/69999ffb0000000016009e77?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：海洋赞礼号-普吉过夜航次停靠结束
正文：早上八点下船，乘坐游轮安排的小船前往芭东码头，因为今天四点就要开船，所以就计划在附近随便逛逛，坐三轮tutu车往返于卡塔、卡伦、芭东海滩，大家打车坐车记得砍价，从芭东坐tutu到卡塔，司机喊价500泰铢一个人，我说500泰铢两个人，没想到司机果断答应了，看来砍的不够狠[捂脸R]
卡塔、卡伦海滩适合晒晒太阳踩踩沙滩和海水，整个海滩都长满了晒背的欧美人，芭东适合吃饭逛街做spa，芭东的海水还是太脏
下午回船码头贴心还准备了欢迎饮料，回到房间告知倒数第二天于指定电梯口发放护照原件(P10)
玩甲板冲浪无需费用，只用提前在15层甲板的活动中心(P11)看一个培训安全视频，只要你想，可以反复排队冲浪，每次每人体验大概2-3分钟，甲板跳伞则需要提前在皇家app上面预约，提前十分钟到就可以了
今明两天需要马不停蹄的穿越整个马六甲海峡，回到新加坡滨海湾，16万吨的海上乌托邦又开始热闹了起来…
#海洋赞礼号[话题]#
#普吉岛[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
