行政区,POI业务类型,POI名称,POI泰文名称,POI细分类型,地理位置描述,名称直接命中帖子数（非热度）,证据样例标题,证据样例URL,重要口径
夜丰颂府,餐饮美食,两姐妹餐厅(缅甸菜),,东南亚风味餐厅,拜县,1,🇹🇭｜非常推荐拜县美食之缅甸菜两姐妹餐厅,https://www.xiaohongshu.com/explore/6a3fe5af000000001503f2c4?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Art Farm Studio(Art Farm Cafe),Art Farm Cafe,主题咖啡馆,拜县,2,"冬天在拜县100块躺一天咖啡馆的常规操作！
#413 / 拜县必去的咖啡店","https://www.xiaohongshu.com/explore/697d85a0000000000a02f5ca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/685658d800000000220304b4?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Bai Fern Restaurant,Bai Fern Restaurant,泰式与本地餐厅,夜丰颂市,1,泰国夜丰颂～实用完整攻略～旅居旅行,https://www.xiaohongshu.com/explore/6989bad0000000002801c286?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Duang Restaurant(ร้านอาหารดวง),ร้านอาหารดวง,融合料理餐厅,拜县,1,《🇹🇭拜县美食,https://www.xiaohongshu.com/explore/699703ee000000001a01ca1d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Escape Sunset Bar Pai,Escape Sunset Bar Pai,酒吧与餐吧,拜县,1,躺平 说真的,https://www.xiaohongshu.com/explore/6a86b745000000002800920c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,James Chicken Rice and Noodles,James Chicken Rice and Noodles,面食与小吃,拜县,1,拜县好吃的路边小店,https://www.xiaohongshu.com/explore/6a312e180000000006021e26?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Kad Lang Hot Pot(กาดแลงคาเฟ่),กาดแลงคาเฟ่,火锅与烧烤,拜县,1,《🇹🇭拜县美食,https://www.xiaohongshu.com/explore/699703ee000000001a01ca1d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Khun Si,Khun Si,泰式与本地餐厅,拜县,1,拜县好吃的路边小店,https://www.xiaohongshu.com/explore/6a312e180000000006021e26?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Little Good Things,Little Good Things,甜品与烘焙,夜丰颂市,1,泰国夜丰颂～实用完整攻略～旅居旅行,https://www.xiaohongshu.com/explore/6989bad0000000002801c286?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Na's Kitchen,Na's Kitchen,泰式与本地餐厅,拜县,1,拜县太好吃啦！连吃三天！Na's Kitchen🦐,https://www.xiaohongshu.com/explore/6a68871100000000060130ea?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Nong Beer Restaurant,Nong Beer Restaurant,泰式与本地餐厅,拜县,1,清迈拜县10元咖喱面，美味又实惠！,https://www.xiaohongshu.com/explore/69b658e5000000001a027887?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Noodle Soup House Ban Jabo(悬崖面馆),,面食与小吃,拜县向北50km,1,🇹🇭夜丰颂｜悬崖面馆，云雾缭绕的山间吃碗面,https://www.xiaohongshu.com/explore/68fcb57f0000000003037563?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Om Garden Cafe,Om Garden Cafe,咖啡馆,拜县,4,"冬天在拜县100块躺一天咖啡馆的常规操作！
泰国南邦府最佳两家咖啡馆，很值得去打卡
清迈Day15｜离开拜县早上打泰拳按摩店推荐
泰北自驾——路边咖啡馆","https://www.xiaohongshu.com/explore/697d85a0000000000a02f5ca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66e109a900000000120122fe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6914b3ea0000000005003323?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/5ffb023b0000000001003c9a?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Tea Tea's Cafe and Bakery,Tea Tea's Cafe and Bakery,甜品与烘焙,拜县,4,"冬天在拜县100块躺一天咖啡馆的常规操作！
拜县好吃的路边小店
泰国南邦府最佳两家咖啡馆，很值得去打卡
泰北自驾——路边咖啡馆","https://www.xiaohongshu.com/explore/697d85a0000000000a02f5ca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a312e180000000006021e26?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66e109a900000000120122fe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/5ffb023b0000000001003c9a?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Wojia Cafe,Wojia Cafe,咖啡馆,夜丰颂市Ban Rak Thai,1,清迈夜丰颂Ban Rak Thai-Wojia Cafe,https://www.xiaohongshu.com/explore/692baf4f000000001e002c6e?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Yen Fo (Pink Noodle),Pink Noodle,面食与小吃,拜县,1,《🇹🇭拜县美食,https://www.xiaohongshu.com/explore/699703ee000000001a01ca1d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,交通服务,牛洞寺接待处,,交通节点与游船服务,拜县与夜丰颂之间,1,泰国牛洞寺禅修最全攻略～旅拍,https://www.xiaohongshu.com/explore/694ad023000000001e024079?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,交通服务,清迈长途汽车站(Chiang Mai Arcade2),,汽车与巴士站,清迈,1,泰国旅行攻略14 | 拐760弯去住拜县这家酒店,https://www.xiaohongshu.com/explore/5fab74f3000000000101d9f9?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,康养SPA,拜县传统泰式按摩店,,泰式按摩,拜县,1,清迈Day15｜离开拜县早上打泰拳按摩店推荐,https://www.xiaohongshu.com/explore/6914b3ea0000000005003323?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,康养SPA,Anong Thai Massage,Anong Thai Massage,泰式按摩,拜县,2,"超详细⚠️一个人拜县旅游完全攻略(上)
清迈Day15｜离开拜县早上打泰拳按摩店推荐","https://www.xiaohongshu.com/explore/64a7c6850000000023035fca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6914b3ea0000000005003323?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,康养SPA,Mamalon Massage,Mamalon Massage,泰式按摩,拜县,2,"🇹🇭拜县马杀鸡踩雷店｜别去这家
清迈Day15｜离开拜县早上打泰拳按摩店推荐","https://www.xiaohongshu.com/explore/63f45a250000000027011ab9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6914b3ea0000000005003323?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,康养SPA,Prawniee Paicity2 Massage,Prawniee Paicity2 Massage,泰式按摩,拜县,1,清迈Day15｜离开拜县早上打泰拳按摩店推荐,https://www.xiaohongshu.com/explore/6914b3ea0000000005003323?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,康养SPA,Sapaiya Spa,Sapaiya Spa,SPA与水疗,拜县,1,超详细⚠️一个人拜县旅游完全攻略(上),https://www.xiaohongshu.com/explore/64a7c6850000000023035fca?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,FARM STAY@Pai,FARM STAY@Pai,民宿与客栈,拜县,1,泰国｜在拜县不到200元一晚拥有独栋小木屋,https://www.xiaohongshu.com/explore/651febca000000001d039997?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,Khun Yuam Resort(昆元度假村),Khun Yuam Resort,度假村,拜县,1,推荐两家夜丰颂环线上的住宿,https://www.xiaohongshu.com/explore/679ecd7e000000002900b488?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,Moon Garden Hostel,Moon Garden Hostel,青年旅舍,拜县,1,拜县 30一晚的青旅,https://www.xiaohongshu.com/explore/6a2b59c900000000220084e3?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,P.L.P. Guest House,P.L.P. Guest House,民宿与客栈,夜丰颂市,1,🇹🇭Mae Hong Son夜丰颂P.L.P Guest House,https://www.xiaohongshu.com/explore/670f97800000000016020d86?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,Pai Kiniman Resort,Pai Kiniman Resort,度假村,拜县,1,在这样的国外乡下 你能待多久,https://www.xiaohongshu.com/explore/69129026000000000301b152?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,Pai Village Boutique Resort(拜县精品农场度假村),Pai Village Boutique Resort,精品度假酒店,拜县,1,拜县神仙民宿免费住！🌿,https://www.xiaohongshu.com/explore/6982a8e0000000000d0082cc?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,Phu Pai Art Resort(普派艺术酒店),Phu Pai Art Resort,度假村,拜县,1,泰国旅行攻略14 | 拐760弯去住拜县这家酒店,https://www.xiaohongshu.com/explore/5fab74f3000000000101d9f9?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,PiYa Guest House,PiYa Guest House,民宿与客栈,夜丰颂市,1,泰国夜丰颂～实用完整攻略～旅居旅行,https://www.xiaohongshu.com/explore/6989bad0000000002801c286?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,Pripta Boutique Resort,Pripta Boutique Resort,精品度假酒店,拜县,2,"推荐两家夜丰颂环线上的住宿
Reverie Siam Resort - 意式精品酒店","https://www.xiaohongshu.com/explore/679ecd7e000000002900b488?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a254d3f0000000013020400?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,Reverie Siam Resort,Reverie Siam Resort,精品度假酒店,拜县,1,Reverie Siam Resort - 意式精品酒店,https://www.xiaohongshu.com/explore/6a254d3f0000000013020400?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,Romtai House Mae Hong Son,Romtai House Mae Hong Son,民宿与客栈,夜丰颂市,1,泰国夜丰颂～实用完整攻略～旅居旅行,https://www.xiaohongshu.com/explore/6989bad0000000002801c286?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,The Riverfront Reserve(河畔珍藏),The Riverfront Reserve,度假酒店,拜县,2,"泰国拜县好去处
Pai县-The Riverfront Reserve（河畔珍藏）","https://www.xiaohongshu.com/explore/5ebaa0190000000001000317?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69c53fdb000000001a02a924?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,TIMN Co-working Space & Hostel Female Only,TIMN Co-working Space & Hostel Female Only,青年旅舍,拜县,2,"清迈Day15｜离开拜县早上打泰拳按摩店推荐
在这样的国外乡下 你能待多久","https://www.xiaohongshu.com/explore/6914b3ea0000000005003323?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69129026000000000301b152?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,Yoma Hotel,Yoma Hotel,精品酒店,拜县,1,Reverie Siam Resort - 意式精品酒店,https://www.xiaohongshu.com/explore/6a254d3f0000000013020400?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,住宿酒店,ปล่อยใจ ปลายนา - ที่พักแม่ฮ่องสอน,ปล่อยใจ ปลายนา - ที่พักแม่ฮ่องสอน,民宿与客栈,夜丰颂市,1,2025年8月碧差汶-彭世洛-帕府-南奔-夜丰颂,https://www.xiaohongshu.com/explore/68aa4667000000001d03b47c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,树屋咖啡厅,Bang Otron Tree House,海边咖啡馆,海边沙滩上,1,春蓬海边树屋咖啡厅 宠物友好拍照太出片了,https://www.xiaohongshu.com/explore/6a5863e50000000011006c73?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,无名餐厅,(No Name Restaurant),泰餐,BIG ONE superstore旁边,1,🇹🇭春蓬｜三天三夜吃喝住行全攻略,https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,植物咖啡店,(Plant Coffee Shop),咖啡馆,市区,1,未被“网红化”的泰国/春蓬府,https://www.xiaohongshu.com/explore/69c11256000000002301534c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Baan Ouadchum Treehouse,บ้านต้นไม้อวดชุม,树屋餐厅,"海边,距市中心41km",2,"春蓬自驾〡海边树屋登高远眺海湾，好吃好看
泰国春蓬自驾〡小众海边高性价比民宿","https://www.xiaohongshu.com/explore/6a9195e7000000002003cabc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a915691000000002503d06b?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Baan Yai Sri,Baan Yai Sri,河边餐厅,"雨林别墅附近,需预约",1,泰国南部自驾之旅2.12-21第九章 春蓬雨林,https://www.xiaohongshu.com/explore/69c25618000000001a02b0ab?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Coffee Bar 99,Coffee Bar 99,咖啡馆,市区,1,🇹🇭小众旅行地➡️春蓬，榴莲爱好者速来,https://www.xiaohongshu.com/explore/683b202d000000002102cc1b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Coffee Tree House,Coffee Tree House,树屋咖啡馆,海边水塘旁,1,春蓬隐藏秘境！纯白水牛守护的树屋咖啡店,https://www.xiaohongshu.com/explore/693a21c0000000001b030666?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Farida Cha Roti,Farida Cha Roti,本地餐馆,市区,1,泰南春蓬,https://www.xiaohongshu.com/explore/6a7d3913000000003300bca7?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Hor Chia Dim Sum Restaurant,Hor Chia Dim Sum Restaurant,广式点心,火车站附近,1,春蓬一日躺平游记,https://www.xiaohongshu.com/explore/69885dbc0000000028008846?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Lay Tung Laen Seafood,Lay tung laenseafood,海鲜餐厅,通瓦兰沙滩,1,🇹🇭春蓬｜三天三夜吃喝住行全攻略,https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Lung Plen,Lung Plen,河边餐厅,雨林别墅附近,1,泰国南部自驾之旅2.12-21第九章 春蓬雨林,https://www.xiaohongshu.com/explore/69c25618000000001a02b0ab?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,mama咖啡,mama Coffee,咖啡甜品,火车站附近,1,春蓬一日躺平游记,https://www.xiaohongshu.com/explore/69885dbc0000000028008846?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,papa餐馆,papa Restaurant,酒馆餐吧,火车站对面,1,春蓬一日躺平游记,https://www.xiaohongshu.com/explore/69885dbc0000000028008846?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Pimploy餐厅,Pimploy Restaurant,本地菜,市区,1,泰国小众地春蓬🇹🇭千字旅游攻略真心大放送,https://www.xiaohongshu.com/explore/65df30730000000003036527?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,Sook Samoer Fish Head Hot Pot,Sook Samoer Fish Head Hot Pot,鱼肉料理,市区,1,🇹🇭小众旅行地➡️春蓬，榴莲爱好者速来,https://www.xiaohongshu.com/explore/683b202d000000002102cc1b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,餐饮美食,มัทรี วัลเลย์ Restaurant & Cafe',มัทรี วัลเลย์ Restaurant&Cafe,景观咖啡馆兼餐厅,Khao Matsee观景台附近,3,"未被“网红化”的泰国/春蓬府
🇹🇭春蓬｜三天三夜吃喝住行全攻略
泰国春蓬🇹🇭山顶的绝美咖啡馆+动物园","https://www.xiaohongshu.com/explore/69c11256000000002301534c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68a18b77000000001d01b531?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,购物商业,春蓬夜市,Chumphon Night Market,夜市,Aphakornkiatiwong Park公园门口,3,"未被“网红化”的泰国/春蓬府
🇹🇭春蓬｜三天三夜吃喝住行全攻略
泰国小众地春蓬🇹🇭千字旅游攻略真心大放送","https://www.xiaohongshu.com/explore/69c11256000000002301534c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/65df30730000000003036527?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,购物商业,BIG ONE superstore,BIG ONE superstore,超市,市区,1,🇹🇭春蓬｜三天三夜吃喝住行全攻略,https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,购物商业,Chumphon Food Market,Chumphon Food Market,菜市场,市区,2,"🇹🇭小众旅行地➡️春蓬，榴莲爱好者速来
我竟然吃到了7块钱一斤的榴莲","https://www.xiaohongshu.com/explore/683b202d000000002102cc1b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6838707e000000002101b9d1?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,购物商业,Chumphon Public Market,Chumphon Public Market,公共市场,市区,1,🇹🇭小众旅行地➡️春蓬，榴莲爱好者速来,https://www.xiaohongshu.com/explore/683b202d000000002102cc1b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,购物商业,Ocean Mall,Ocean Mall,商场,火车站附近,1,春蓬不止是中转站，军舰火车美食在等你,https://www.xiaohongshu.com/explore/6a67f142000000001d00cffe?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,购物商业,Ruam Charoen Market,Ruam charoen market,本地市场,离市区较远,1,泰国小众地春蓬🇹🇭千字旅游攻略真心大放送,https://www.xiaohongshu.com/explore/65df30730000000003036527?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,交通服务,春蓬火车站,Chumphon Railway Station,火车站,市区,1,春蓬火车站到春蓬码头（150🐷，皮卡车）,https://www.xiaohongshu.com/explore/6704598a000000002c016b0e?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,交通服务,春蓬机场,Chumphon Airport,机场,市区附近,3,"【泰国春蓬至龟岛出行全攻略】深度解析，避免
🇹🇭春蓬｜比苏梅更安静的度假天堂💙
我终于知道为什么涛岛的中国人那么少了","https://www.xiaohongshu.com/explore/66bcc3b80000000005021ecc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68f233610000000005000e10?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66a5c3870000000009016513?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,交通服务,春蓬码头,Chumphon Pier (Lomprayah),码头,市区附近,4,"春蓬火车站到春蓬码头（150🐷，皮卡车）
从曼谷苏万那普机场坐火车到涛岛的行程
我终于知道为什么涛岛的中国人那么少了
春蓬🌴🌊","https://www.xiaohongshu.com/explore/6704598a000000002c016b0e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6664eaef0000000006006e08?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66a5c3870000000009016513?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67d94b50000000001b03e2e6?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,交通服务,曼谷新火车站,Bangkok New Railway Station,火车站,曼谷,1,从曼谷苏万那普机场坐火车到涛岛的行程,https://www.xiaohongshu.com/explore/6664eaef0000000006006e08?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,景点观光,通瓦兰沙滩,Thong Wa Lan Beach,海滩,Cleanwave Resort门口,1,🇹🇭春蓬｜三天三夜吃喝住行全攻略,https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,景点观光,Ao Bo Mao Bay,Ao Bo Mao Bay,海湾,距市中心33km,1,泰国春蓬自驾〡小众海边高性价比民宿,https://www.xiaohongshu.com/explore/6a915691000000002503d06b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,景点观光,Khao Matri View Point,Khao Matri View Point/Khao Matsee View Point,山顶观景台,市区附近山上,3,"未被“网红化”的泰国/春蓬府
泰南春蓬
泰国春蓬🇹🇭山顶的绝美咖啡馆+动物园","https://www.xiaohongshu.com/explore/69c11256000000002301534c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7d3913000000003300bca7?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68a18b77000000001d01b531?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,景点观光,Pak Nam Chumphon Beach,Pak Nam Chumphon Beach ชายทะเลปากน้ําชุมพร,海滩,市区附近,1,未被“网红化”的泰国/春蓬府,https://www.xiaohongshu.com/explore/69c11256000000002301534c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
